28,813:-67,755:-56,386:-78,770:-71,231:-92,754:-30,993:-82,463:-85,845:-75,49:-57
0,675:-87,65:-46,946:-75,484:-81,1010:-85,406:-89,92:-78,901:-81,,
76,58:-79,117:-70,2:-69,648:-71,742:-72,292:-75,386:-74,975:-82,240:-82,592:-69
28,717:-88,754:-26,873:-86,257:-88,117:-88,845:-85,231:-88,913:-83,191:-83,830:-86
76,240:-79,117:-55,745:-56,292:-82,344:-62,331:-75,386:-79,742:-55,592:-72,231:-65
21,579:-79,598:-94,796:-94,8:-43,234:-94,434:-87,385:-94,170:-64,262:-81,5:-43
48,444:-85,455:-53,184:-51,874:-67,545:-55,108:-89,841:-72,409:-83,1008:-78,505:-71
54,446:-73,158:-71,842:-45,716:-54,20:-70,393:-82,523:-74,804:-67,967:-70,935:-73
42,497:-68,935:-73,804:-87,716:-24,20:-20,842:-71,967:-20,446:-78,158:-81,523:-71
76,514:-67,240:-76,142:-70,292:-81,745:-53,344:-65,506:-64,592:-69,791:-71,58:-69
42,716:-24,393:-80,967:-23,523:-53,326:-82,446:-75,833:-91,158:-84,766:-66,20:-23
3,920:-71,461:-56,996:-80,0:-59,65:-82,879:-67,740:-79,675:-44,136:-90,946:-79
42,446:-76,833:-80,967:-22,925:-83,158:-79,935:-76,842:-58,804:-85,20:-22,523:-63
0,0:-87,92:-78,136:-58,65:-45,879:-94,1010:-79,946:-71,675:-76,901:-81,338:-91
31,1006:-84,913:-33,,,,,,,,
42,925:-82,446:-77,20:-17,766:-63,967:-18,433:-84,935:-75,842:-62,523:-60,326:-84
65,985:-87,200:-47,319:-63,233:-66,373:-74,518:-74,786:-57,101:-67,128:-87,
46,363:-80,716:-91,993:-78,418:-75,833:-81,393:-87,641:-76,168:-73,331:-78,686:-73
31,1006:-84,49:-76,913:-36,873:-72,830:-72,,,,,
49,645:-84,659:-80,986:-86,630:-42,471:-87,39:-49,681:-78,,,
76,471:-75,1006:-72,748:-76,506:-63,742:-64,659:-75,791:-78,142:-75,535:-76,745:-68
49,471:-89,366:-75,630:-55,39:-63,760:-57,292:-91,344:-84,659:-83,,
27,20:-67,967:-67,840:-48,569:-75,701:-88,91:-46,,,,
21,5:-47,383:-77,434:-83,944:-81,579:-71,8:-46,170:-62,,,
42,842:-81,716:-24,158:-85,535:-92,20:-21,935:-71,967:-23,361:-88,523:-64,446:-85
42,446:-78,523:-59,833:-82,766:-59,254:-90,842:-75,967:-22,393:-84,804:-90,20:-28
42,523:-57,842:-57,20:-22,833:-85,446:-79,326:-76,935:-72,393:-83,352:-91,967:-22
0,675:-87,92:-82,484:-80,946:-68,65:-36,338:-90,136:-49,927:-82,,
28,231:-85,191:-69,386:-61,546:-89,830:-84,2:-81,993:-67,845:-71,754:-26,1006:-68
41,842:-41,716:-69,935:-79,523:-71,52:-81,967:-61,804:-63,926:-80,446:-43,158:-63
36,962:-89,936:-75,64:-36,138:-89,252:-89,773:-90,,,,
13,500:-37,501:-92,707:-92,86:-68,315:-76,,,,,
28,191:-79,845:-82,117:-89,754:-38,717:-90,471:-90,830:-85,231:-88,49:-82,748:-90
76,1006:-74,364:-84,506:-75,231:-68,659:-76,240:-98,39:-79,117:-70,514:-68,215:-83
76,331:-77,711:-71,1001:-69,1006:-74,2:-63,514:-69,506:-70,745:-71,142:-80,39:-70
46,331:-85,641:-89,363:-91,566:-84,686:-60,121:-85,557:-85,168:-82,833:-92,3:-91
28,117:-85,191:-82,1006:-87,754:-33,,,,,,
60,2:-84,659:-84,953:-64,745:-87,263:-88,506:-91,124:-86,397:-78,181:-81,546:-82
28,1006:-91,191:-86,845:-87,471:-95,993:-91,756:-79,117:-90,231:-95,754:-34,546:-95
42,842:-74,833:-82,523:-65,417:-90,326:-94,433:-87,471:-80,20:-33,967:-34,935:-81
76,292:-89,742:-74,331:-71,711:-74,231:-75,58:-77,364:-69,1001:-71,240:-83,592:-74
42,20:-25,326:-84,523:-69,158:-93,967:-30,361:-91,842:-83,925:-86,935:-79,716:-25
35,578:-87,817:-81,121:-76,33:-69,993:-83,885:-73,566:-74,641:-73,363:-40,168:-71
31,830:-71,913:-33,898:-48,873:-71,514:-56,,,,,
10,967:-82,569:-90,363:-87,523:-86,412:-89,91:-82,433:-82,701:-87,158:-90,840:-56
26,847:-62,111:-80,199:-84,641:-64,168:-89,202:-90,566:-90,819:-78,363:-84,714:-71
30,252:-87,138:-68,53:-86,773:-87,346:-76,550:-62,547:-82,356:-87,837:-82,
68,0:-71,888:-80,80:-80,879:-79,258:-61,711:-81,743:-72,279:-39,261:-66,689:-60
42,842:-55,856:-70,158:-79,446:-78,766:-60,925:-82,967:-22,523:-63,935:-68,20:-21
0,484:-91,65:-49,675:-77,136:-58,,,,,,
49,630:-29,717:-90,742:-89,748:-90,659:-90,39:-54,392:-91,,,
4,397:-45,968:-75,791:-83,469:-86,742:-86,708:-75,146:-75,386:-85,2:-76,0:-88
31,817:-76,845:-92,641:-89,901:-85,913:-34,830:-82,898:-42,873:-83,970:-97,754:-80
42,446:-79,523:-55,158:-82,20:-17,833:-89,716:-25,967:-45,842:-72,935:-85,804:-82
38,587:-34,451:-42,651:-92,48:-90,,,,,,
0,136:-50,901:-92,0:-94,675:-90,65:-53,713:-92,946:-71,41:-94,92:-92,818:-87
77,711:-75,890:-76,457:-87,888:-81,879:-68,973:-56,0:-69,55:-85,826:-82,946:-80
2,935:-92,363:-92,686:-55,100:-92,654:-90,336:-88,557:-89,168:-98,3:-85,331:-92
13,315:-80,86:-65,500:-44,,,,,,,
24,574:-82,768:-49,397:-85,675:-84,711:-37,645:-79,879:-90,681:-90,826:-82,1006:-86
49,659:-81,681:-84,717:-90,986:-88,39:-74,630:-39,748:-93,672:-92,,
49,392:-87,681:-82,152:-91,672:-93,986:-86,471:-85,39:-64,630:-37,659:-82,717:-91
42,405:-85,523:-54,158:-86,943:-89,804:-87,842:-70,433:-87,393:-82,766:-56,446:-78
65,786:-57,373:-81,101:-67,200:-48,518:-78,233:-66,128:-86,,,
19,520:-30,717:-74,577:-74,232:-88,739:-78,76:-88,516:-79,45:-82,238:-89,748:-72
41,967:-55,842:-55,446:-43,523:-67,804:-57,52:-76,20:-55,716:-52,158:-57,254:-83
28,845:-83,913:-91,873:-90,471:-86,993:-84,117:-84,1006:-74,754:-44,231:-91,191:-83
0,996:-93,901:-88,374:-92,136:-56,65:-45,879:-92,272:-89,946:-67,675:-79,92:-86
65,84:-56,646:-62,183:-72,312:-75,966:-75,677:-80,910:-81,903:-53,693:-91,551:-72
27,804:-80,925:-90,412:-84,367:-91,52:-87,91:-47,158:-80,967:-81,,
0,92:-78,105:-65,946:-76,136:-52,901:-87,65:-52,675:-88,713:-83,879:-88,1006:-88
42,716:-35,935:-62,20:-23,926:-85,326:-74,158:-87,842:-76,804:-86,967:-23,393:-85
31,913:-32,830:-70,873:-67,,,,,,,
76,2:-77,742:-71,1006:-72,592:-70,1001:-73,506:-72,117:-73,364:-66,39:-75,745:-61
49,630:-55,39:-57,742:-86,364:-83,575:-85,760:-74,366:-84,668:-90,,
49,986:-87,39:-53,630:-38,742:-91,659:-84,,,,,
67,791:-89,968:-75,708:-79,377:-89,659:-90,488:-84,469:-72,537:-36,146:-91,397:-90
19,808:-76,45:-88,535:-85,739:-82,969:-75,520:-35,943:-80,516:-84,717:-76,748:-76
42,959:-77,861:-71,967:-21,309:-65,730:-75,540:-65,1011:-77,568:-77,446:-79,815:-76
42,716:-28,967:-27,158:-81,935:-74,433:-84,326:-84,804:-81,20:-27,523:-65,842:-64
41,254:-75,523:-71,393:-81,842:-59,20:-60,925:-65,446:-46,804:-66,967:-59,52:-80
21,170:-57,434:-85,579:-88,5:-47,796:-93,944:-85,8:-44,,,
10,20:-77,568:-87,115:-91,771:-86,412:-66,326:-88,523:-89,840:-43,761:-89,716:-74
42,433:-88,935:-83,20:-36,804:-89,833:-86,967:-35,446:-88,716:-22,523:-64,158:-89
0,917:-90,713:-80,374:-90,946:-79,255:-80,484:-90,65:-46,675:-84,728:-88,136:-56
74,876:-88,931:-71,115:-82,559:-85,309:-59,149:-84,926:-82,627:-57,185:-74,388:-35
0,92:-83,431:-80,1006:-91,946:-73,484:-90,675:-91,711:-91,65:-47,1010:-84,136:-61
42,176:-57,517:-86,119:-76,603:-85,515:-83,442:-43,863:-86,858:-77,,
49,717:-88,39:-57,92:-89,748:-88,630:-38,,,,,
0,946:-78,136:-53,65:-48,1010:-79,,,,,,
2,395:-92,3:-85,686:-57,655:-80,100:-91,665:-92,,,,
42,158:-78,925:-84,352:-87,326:-82,842:-58,523:-65,935:-72,926:-81,716:-28,804:-80
41,935:-88,52:-80,523:-74,20:-70,925:-72,804:-76,446:-49,716:-52,158:-80,842:-52
46,686:-47,331:-76,566:-77,168:-81,655:-82,715:-80,935:-90,,,
42,833:-86,523:-70,471:-80,842:-87,967:-19,20:-19,326:-87,935:-84,716:-21,925:-86
76,231:-77,39:-83,906:-67,975:-88,577:-88,535:-77,745:-80,537:-93,506:-79,830:-89
8,536:-47,876:-86,451:-70,961:-85,115:-58,,,,,
0,675:-79,0:-90,879:-92,65:-40,513:-92,901:-88,794:-90,279:-91,136:-54,946:-80
10,433:-65,91:-64,523:-76,840:-45,,,,,,
10,304:-89,859:-91,488:-86,352:-91,106:-79,1011:-90,393:-93,967:-70,729:-82,127:-87
42,842:-76,926:-90,433:-84,935:-71,833:-84,20:-19,52:-94,393:-88,967:-18,523:-79
49,364:-82,681:-88,366:-80,760:-55,662:-91,998:-87,659:-83,630:-34,392:-95,39:-55
65,785:-74,38:-65,360:-77,584:-77,183:-75,84:-39,646:-60,895:-83,903:-48,966:-69
16,509:-90,811:-82,468:-71,409:-80,455:-87,184:-82,685:-40,715:-92,874:-72,426:-92
49,659:-83,39:-67,672:-89,986:-85,471:-86,630:-39,397:-91,,,
74,861:-79,627:-52,931:-59,371:-82,388:-20,767:-83,,,,
16,150:-73,502:-83,579:-76,409:-76,811:-71,454:-77,919:-40,8:-82,685:-36,262:-78
42,716:-18,967:-26,935:-88,804:-92,842:-74,471:-94,523:-74,20:-27,158:-93,446:-92
1,993:-80,363:-24,817:-67,819:-70,641:-67,33:-84,714:-79,566:-70,665:-74,833:-82
41,804:-68,446:-46,20:-63,766:-87,967:-64,52:-79,925:-68,523:-78,842:-51,158:-69
46,716:-83,466:-79,331:-78,686:-63,641:-76,970:-91,967:-87,393:-88,363:-88,833:-82
28,993:-83,231:-89,191:-76,754:-35,117:-89,,,,,
29,993:-37,813:-84,754:-68,499:-74,885:-83,921:-80,33:-79,776:-61,363:-68,386:-89
28,231:-89,191:-78,754:-47,,,,,,,
65,84:-43,524:-85,966:-74,544:-75,646:-62,584:-81,299:-77,785:-62,551:-78,903:-52
2,841:-76,213:-59,580:-81,409:-84,455:-75,444:-84,865:-76,418:-80,885:-87,545:-86
42,842:-65,967:-17,935:-74,523:-69,716:-22,1011:-85,833:-87,446:-70,127:-89,20:-17
0,713:-76,879:-94,65:-52,92:-82,794:-91,901:-90,136:-58,946:-76,,
15,994:-81,842:-78,840:-84,412:-78,363:-78,488:-69,417:-82,393:-80,352:-83,876:-83
0,136:-57,713:-72,728:-94,484:-82,65:-46,946:-76,675:-79,92:-76,41:-89,
41,523:-82,935:-89,716:-64,967:-71,925:-79,804:-71,446:-61,20:-73,158:-70,842:-61
0,728:-84,72:-85,12:-52,679:-91,431:-82,917:-84,605:-88,615:-89,896:-86,740:-81
0,65:-42,901:-79,136:-52,713:-85,92:-80,946:-74,,,,
4,791:-77,397:-45,953:-78,968:-77,129:-81,2:-81,146:-74,708:-68,39:-72,142:-80
19,748:-76,520:-34,45:-83,969:-77,364:-64,516:-78,717:-77,76:-85,808:-77,471:-80
66,714:-73,418:-84,121:-75,393:-87,993:-82,168:-63,641:-67,731:-90,566:-80,499:-83
19,520:-32,364:-66,969:-87,471:-85,808:-86,139:-91,,,,
25,681:-86,659:-94,825:-40,365:-64,392:-90,2:-93,331:-84,175:-83,322:-85,742:-90
76,1006:-71,215:-77,364:-72,1001:-73,745:-60,791:-72,742:-57,659:-74,514:-71,39:-72
4,791:-79,1001:-75,87:-76,537:-78,629:-47,397:-56,2:-82,708:-65,659:-86,
40,400:-48,,,,,,,,,
31,913:-37,898:-47,514:-60,,,,,,,
29,714:-85,331:-93,993:-44,715:-95,754:-66,819:-70,168:-86,100:-82,935:-89,566:-78
10,968:-71,842:-79,876:-79,393:-75,91:-69,412:-69,523:-80,168:-74,840:-53,106:-63
0,946:-74,65:-44,4:-71,92:-77,675:-82,136:-49,134:-67,255:-76,1010:-82,171:-64
28,845:-75,283:-80,294:-85,511:-85,993:-72,546:-85,754:-26,191:-80,,
4,537:-82,377:-89,830:-92,146:-81,511:-86,742:-87,240:-88,386:-82,331:-89,397:-54
23,559:-47,935:-72,,,,,,,,
21,170:-60,434:-84,579:-84,8:-36,5:-38,,,,,
29,686:-90,168:-87,466:-90,566:-81,993:-30,499:-70,754:-70,49:-88,363:-88,772:-82
65,903:-52,38:-64,646:-60,183:-73,849:-83,84:-39,623:-77,524:-84,584:-77,551:-77
0,136:-53,65:-57,713:-81,92:-84,946:-92,,,,,
38,828:-69,959:-90,115:-69,651:-90,451:-33,326:-90,627:-86,417:-86,687:-64,
76,364:-75,292:-79,331:-78,506:-73,231:-75,344:-74,386:-83,535:-79,592:-85,745:-76
4,146:-74,2:-79,87:-82,215:-72,742:-84,377:-86,845:-83,178:-90,397:-57,675:-86
19,516:-84,364:-68,520:-28,668:-91,238:-93,808:-86,535:-91,642:-88,554:-84,969:-82
76,364:-73,1006:-78,292:-81,539:-39,331:-78,2:-80,742:-75,344:-71,745:-68,506:-69
0,675:-82,879:-86,946:-72,136:-56,4:-83,65:-45,612:-67,805:-80,255:-83,72:-90
76,364:-80,58:-84,711:-75,742:-79,344:-81,2:-76,659:-86,292:-83,745:-70,146:-87
6,31:-29,45:-86,210:-75,180:-85,93:-83,439:-75,987:-59,88:-78,706:-83,90:-62
41,925:-62,716:-57,20:-68,842:-51,158:-60,804:-60,523:-61,935:-76,967:-66,446:-49
42,393:-90,967:-46,833:-84,523:-72,842:-58,20:-17,935:-80,804:-83,446:-87,716:-26
0,794:-89,4:-76,431:-76,136:-59,1010:-77,255:-77,818:-77,65:-37,946:-64,
42,446:-74,471:-74,716:-26,935:-75,967:-23,523:-65,20:-23,,,
28,801:-77,378:-84,396:-40,315:-57,298:-85,956:-40,,,,
31,830:-86,913:-27,898:-32,,,,,,,
3,461:-61,675:-50,879:-70,4:-87,702:-88,711:-76,62:-83,255:-78,0:-65,645:-93
0,546:-85,713:-75,946:-68,0:-86,65:-46,255:-75,901:-81,92:-73,602:-31,879:-83
41,471:-75,986:-92,393:-78,52:-79,752:-83,967:-60,717:-89,925:-64,523:-67,20:-62
54,716:-52,158:-65,804:-65,967:-55,20:-55,446:-72,842:-52,417:-62,523:-61,792:-77
76,953:-79,191:-80,593:-69,331:-73,117:-74,2:-78,742:-72,592:-74,210:-83,1006:-78
36,773:-81,550:-91,328:-71,64:-38,823:-75,936:-61,356:-81,138:-91,525:-91,851:-88
0,513:-76,711:-78,759:-70,136:-43,65:-38,,,,,
54,716:-52,446:-63,158:-61,955:-73,393:-71,523:-69,806:-85,842:-36,804:-62,20:-51
42,833:-78,20:-36,471:-73,446:-76,967:-36,935:-77,925:-80,523:-54,716:-31,842:-75
42,326:-87,446:-73,935:-76,523:-61,925:-78,833:-81,20:-22,792:-88,842:-66,967:-22
31,993:-95,898:-55,711:-93,913:-39,754:-87,,,,,
50,490:-73,190:-84,59:-76,842:-85,719:-70,471:-75,777:-70,405:-75,269:-81,984:-81
35,993:-82,363:-39,418:-88,819:-78,499:-83,566:-74,885:-82,168:-78,49:-80,33:-76
67,1006:-79,181:-87,745:-85,953:-72,397:-80,789:-79,659:-81,742:-78,377:-83,240:-81
40,241:-72,473:-79,720:-77,147:-75,732:-75,245:-76,862:-92,316:-89,195:-87,671:-79
31,873:-87,845:-74,546:-84,1006:-65,830:-87,913:-54,898:-59,,,
32,342:-70,164:-85,531:-88,510:-80,512:-87,710:-79,824:-83,,,
42,176:-57,863:-86,119:-76,858:-77,603:-85,515:-83,442:-43,517:-86,,
4,745:-85,879:-84,142:-81,789:-88,469:-69,968:-75,953:-82,537:-79,662:-77,397:-48
12,845:-59,1006:-60,257:-77,240:-60,470:-88,146:-78,745:-83,834:-90,546:-57,263:-87
28,993:-86,191:-86,754:-41,117:-93,,,,,,
31,873:-73,546:-87,913:-35,968:-88,1006:-89,845:-90,898:-52,386:-88,49:-83,830:-80
0,255:-83,136:-52,675:-77,946:-70,740:-86,92:-80,713:-82,728:-84,65:-47,896:-87
29,885:-76,993:-44,754:-69,776:-58,33:-73,921:-73,363:-65,813:-72,499:-66,112:-75
42,59:-87,926:-83,935:-69,842:-72,523:-50,716:-16,967:-48,446:-74,20:-23,393:-88
51,569:-82,804:-82,840:-50,158:-82,968:-54,91:-55,,,,
46,331:-76,833:-67,686:-53,,,,,,,
0,675:-82,65:-61,255:-91,713:-79,639:-91,946:-75,917:-92,975:-80,136:-53,699:-87
31,1006:-83,913:-38,754:-89,898:-45,,,,,,
67,742:-77,377:-84,397:-84,157:-86,789:-80,181:-81,412:-89,240:-91,1006:-82,953:-72
41,52:-78,842:-50,925:-63,588:-86,967:-63,804:-68,446:-34,158:-68,20:-66,569:-82
49,748:-92,742:-92,630:-40,717:-92,152:-91,39:-62,986:-86,662:-92,681:-86,745:-87
65,84:-52,89:-80,785:-79,312:-74,903:-62,623:-78,646:-69,849:-74,551:-75,183:-68
0,240:-89,92:-89,235:-88,946:-88,338:-86,713:-83,136:-51,65:-52,41:-91,675:-90
38,451:-47,587:-36,,,,,,,,
76,471:-75,364:-67,2:-75,742:-73,511:-71,506:-73,240:-73,263:-80,975:-80,745:-76
15,716:-89,488:-80,352:-87,10:-87,967:-87,20:-89,842:-90,412:-83,,
76,39:-77,331:-68,506:-67,659:-83,117:-73,511:-78,471:-74,833:-75,231:-67,592:-64
2,545:-80,885:-66,435:-90,363:-72,418:-58,112:-85,455:-90,715:-82,993:-79,33:-78
0,431:-75,255:-74,675:-77,1010:-79,484:-79,92:-75,4:-65,946:-77,65:-37,136:-73
13,500:-43,315:-82,86:-75,,,,,,,
65,208:-62,464:-63,228:-80,198:-88,705:-72,350:-92,24:-67,460:-90,548:-82,189:-72
0,759:-76,675:-88,901:-88,136:-50,293:-72,927:-90,65:-46,513:-93,216:-59,255:-85
1,468:-75,150:-72,655:-76,505:-78,476:-81,184:-57,874:-55,685:-61,545:-65,715:-76
23,967:-87,20:-88,935:-74,326:-91,417:-91,559:-66,393:-91,361:-91,,
50,141:-87,271:-78,57:-86,965:-75,362:-32,617:-82,275:-80,411:-77,478:-87,214:-84
42,716:-30,393:-81,926:-81,326:-81,935:-71,842:-78,523:-52,446:-76,20:-33,967:-33
76,975:-88,344:-69,745:-59,833:-85,364:-71,117:-75,506:-71,742:-70,231:-75,791:-80
4,377:-96,975:-76,87:-83,397:-48,240:-89,742:-88,39:-83,2:-86,834:-89,146:-71
65,966:-72,38:-69,646:-58,487:-84,183:-75,785:-72,903:-61,360:-80,84:-38,886:-75
1,168:-65,363:-29,641:-74,33:-82,566:-67,970:-80,665:-79,885:-80,714:-80,655:-87
42,842:-55,926:-84,158:-81,766:-59,523:-66,20:-18,935:-69,446:-80,967:-19,326:-83
21,422:-76,262:-78,811:-66,533:-74,685:-77,919:-87,944:-81,468:-86,150:-77,579:-79
0,675:-79,136:-56,901:-79,946:-80,1010:-80,65:-41,,,,
21,434:-90,796:-89,944:-91,422:-87,8:-92,262:-85,5:-50,533:-68,170:-70,579:-73
28,231:-95,754:-35,993:-79,830:-90,913:-86,,,,,
65,464:-60,189:-69,228:-84,208:-66,460:-91,548:-84,357:-92,24:-62,297:-52,705:-85
76,231:-71,240:-76,745:-65,215:-85,117:-77,210:-91,2:-85,506:-76,364:-83,592:-83
1,714:-66,993:-70,112:-77,885:-73,819:-64,492:-68,33:-67,817:-68,833:-82,363:-29
4,791:-81,87:-79,708:-57,263:-83,146:-81,2:-84,953:-90,397:-49,39:-89,975:-86
42,935:-73,471:-82,523:-60,804:-88,716:-32,833:-85,158:-90,926:-87,446:-81,842:-80
41,842:-52,20:-61,523:-73,539:-74,925:-67,158:-67,471:-78,569:-83,446:-44,804:-67
28,845:-84,231:-86,117:-91,993:-84,191:-86,754:-35,546:-94,696:-60,873:-86,830:-86
21,684:-64,8:-52,783:-66,268:-79,641:-76,601:-69,5:-53,251:-84,267:-83,262:-81
31,49:-78,1006:-86,830:-83,898:-31,504:-66,913:-24,873:-83,514:-64,,
42,935:-81,967:-34,716:-29,433:-88,20:-37,361:-88,842:-87,926:-90,158:-89,804:-90
76,717:-75,117:-71,975:-75,178:-88,331:-76,745:-68,240:-78,292:-83,742:-75,231:-64
0,136:-50,946:-72,92:-81,675:-84,406:-88,472:-91,338:-88,901:-86,818:-82,65:-41
29,641:-86,776:-72,566:-73,993:-43,714:-88,499:-76,845:-88,363:-85,100:-91,754:-75
42,967:-27,523:-76,446:-79,326:-89,842:-70,20:-26,935:-83,926:-91,716:-24,833:-90
49,630:-52,986:-86,39:-76,760:-57,366:-89,,,,,
0,818:-81,946:-65,65:-40,713:-77,136:-52,,,,,
19,364:-75,247:-55,520:-33,717:-76,748:-79,516:-85,,,,
76,58:-74,968:-81,1006:-77,506:-63,191:-74,331:-78,791:-77,745:-63,386:-77,344:-72
48,892:-87,505:-66,184:-51,380:-82,874:-64,423:-83,1008:-72,545:-40,685:-88,3:-79
76,523:-71,20:-75,935:-68,967:-74,213:-54,716:-69,1011:-81,393:-79,761:-89,792:-50
21,5:-45,422:-90,579:-63,796:-91,170:-61,434:-91,262:-89,,,
76,117:-71,1006:-75,178:-87,397:-78,745:-59,506:-67,331:-72,39:-70,240:-84,231:-65
76,231:-72,1001:-76,2:-83,386:-84,117:-80,506:-71,592:-78,745:-77,130:-84,292:-85
21,579:-74,796:-93,434:-91,170:-71,8:-59,944:-92,5:-58,385:-91,,
54,967:-61,716:-58,771:-92,792:-78,833:-82,523:-69,842:-37,935:-85,20:-62,925:-82
28,830:-89,845:-83,231:-89,754:-36,546:-90,191:-81,717:-89,471:-82,1006:-79,39:-93
68,62:-88,689:-60,261:-72,258:-51,743:-75,279:-38,1005:-82,,,
28,315:-60,,,,,,,,,
1,363:-25,566:-76,665:-68,817:-63,714:-70,641:-83,168:-73,921:-79,819:-71,33:-76
42,925:-80,804:-83,716:-22,842:-61,446:-76,158:-83,20:-34,523:-55,967:-26,833:-85
42,20:-19,833:-84,967:-18,716:-26,935:-79,842:-72,523:-63,352:-85,331:-93,417:-88
19,717:-78,969:-73,739:-77,943:-77,808:-73,748:-78,471:-80,516:-85,232:-79,520:-34
19,520:-51,238:-96,,,,,,,,
41,523:-80,446:-51,158:-72,1000:-88,842:-50,52:-85,20:-73,804:-71,986:-93,716:-60
7,709:-44,887:-72,237:-44,51:-67,359:-75,265:-82,223:-70,933:-68,291:-69,496:-71
49,39:-63,659:-88,742:-84,630:-48,392:-88,,,,,
76,975:-76,146:-79,506:-77,292:-82,377:-91,117:-75,386:-76,745:-76,364:-64,231:-69
60,789:-83,506:-83,377:-90,953:-72,659:-88,742:-86,397:-88,181:-79,708:-89,263:-82
76,514:-74,386:-76,742:-65,2:-71,561:-84,397:-66,754:-74,1006:-69,240:-78,845:-80
21,5:-53,579:-74,796:-95,434:-95,422:-93,945:-91,383:-83,944:-87,170:-71,8:-55
19,516:-85,808:-79,969:-84,520:-29,717:-80,588:-87,45:-86,748:-81,232:-83,535:-87
10,393:-76,433:-72,792:-87,701:-82,716:-73,211:-83,523:-73,20:-64,91:-77,842:-70
46,363:-80,641:-73,716:-85,833:-78,418:-58,331:-74,168:-72,686:-61,993:-75,566:-77
76,331:-76,745:-72,833:-87,592:-80,386:-73,506:-73,143:-82,915:-73,742:-67,364:-78
42,739:-81,52:-77,967:-24,943:-81,925:-76,535:-82,716:-27,471:-73,588:-80,181:-77
42,967:-36,446:-79,326:-93,20:-28,792:-87,925:-86,935:-77,158:-90,833:-84,842:-79
38,719:-93,959:-84,451:-38,295:-88,490:-89,48:-83,876:-90,627:-80,,
6,31:-32,439:-69,969:-80,987:-60,808:-78,,,,,
3,675:-62,879:-60,81:-66,65:-78,711:-76,0:-52,920:-76,461:-61,702:-85,255:-72
1,545:-63,874:-45,685:-62,455:-74,184:-51,579:-79,505:-72,715:-72,468:-74,3:-76
76,506:-78,742:-76,471:-79,2:-80,231:-78,37:-76,210:-80,240:-78,39:-83,514:-76
42,842:-80,535:-92,935:-78,393:-91,20:-27,967:-28,471:-90,523:-76,405:-91,716:-28
42,842:-61,91:-91,926:-89,20:-20,523:-57,446:-77,433:-82,716:-27,52:-93,254:-91
19,808:-81,98:-94,969:-84,613:-91,232:-91,520:-28,717:-81,76:-94,999:-92,516:-85
15,840:-86,488:-77,792:-92,523:-92,568:-92,761:-86,149:-88,393:-86,1011:-81,559:-90
16,626:-86,685:-36,919:-52,422:-91,718:-79,769:-78,5:-91,545:-83,811:-92,468:-73
53,795:-71,428:-62,893:-68,276:-86,981:-71,462:-75,13:-76,725:-88,822:-76,188:-73
76,231:-65,506:-71,331:-74,39:-80,130:-75,659:-80,745:-63,117:-74,742:-68,448:-47
1,33:-81,819:-72,499:-79,566:-70,970:-88,817:-78,993:-71,571:-87,641:-66,363:-32
67,142:-62,69:-66,488:-83,662:-93,377:-89,537:-44,178:-88,953:-82,2:-85,469:-62
12,845:-60,263:-91,1006:-51,546:-54,240:-57,,,,,
19,717:-85,748:-86,471:-78,76:-94,535:-80,238:-93,520:-35,943:-87,516:-82,45:-86
31,913:-32,754:-90,1006:-82,898:-43,845:-85,546:-89,,,,
56,65:-80,125:-88,740:-81,728:-81,1010:-66,896:-82,901:-75,92:-33,237:-92,917:-82
19,520:-29,232:-76,139:-75,969:-76,943:-76,45:-85,691:-76,516:-83,739:-77,808:-75
16,468:-71,811:-74,280:-77,685:-38,874:-76,150:-75,919:-55,796:-81,262:-87,422:-90
1,641:-82,349:-84,363:-44,819:-76,923:-88,885:-90,665:-73,441:-86,168:-79,33:-79
4,2:-74,742:-75,953:-75,399:-74,397:-36,377:-77,537:-71,87:-75,659:-70,879:-76
29,754:-73,993:-38,,,,,,,,
28,1006:-76,49:-66,754:-32,514:-66,117:-80,231:-86,845:-81,463:-83,191:-64,386:-79
46,716:-84,819:-84,970:-86,331:-78,833:-72,686:-59,466:-81,566:-72,641:-67,363:-76
76,117:-80,2:-75,742:-81,231:-71,331:-78,506:-79,448:-79,745:-67,834:-77,592:-83
50,254:-81,777:-74,651:-89,568:-83,490:-83,716:-86,149:-82,115:-89,269:-84,976:-39
42,20:-22,842:-60,935:-79,926:-85,967:-23,326:-81,446:-78,158:-84,716:-21,523:-63
5,627:-79,309:-64,961:-83,861:-73,388:-70,123:-88,149:-52,568:-53,115:-85,325:-87
3,740:-90,879:-59,728:-89,177:-60,4:-85,896:-89,675:-52,62:-84,461:-59,711:-76
42,842:-64,967:-37,804:-87,158:-86,833:-85,716:-24,523:-69,935:-79,446:-83,20:-48
46,121:-85,993:-70,566:-70,641:-67,418:-65,33:-75,833:-73,363:-66,885:-80,168:-73
76,592:-64,364:-70,745:-61,506:-70,292:-86,58:-77,117:-65,344:-68,471:-65,231:-64
0,92:-78,713:-72,65:-39,946:-63,679:-87,675:-75,,,,
17,49:-87,566:-83,641:-84,993:-72,499:-47,,,,,
4,397:-49,537:-74,240:-79,391:-81,377:-83,834:-75,742:-84,292:-79,659:-76,87:-79
4,748:-83,419:-91,471:-72,87:-81,146:-76,845:-78,397:-40,717:-88,2:-81,537:-78
