60,1544:-70,2533:-71,4598:-72,278:-87,108:-84,1909:-79,3329:-64,2610:-70,5028:-69,5005:-69
48,3501:-79,5002:-76,3498:-51,4736:-78,3079:-74,3953:-79,2313:-79,632:-79,470:-70,4463:-82
2,1128:-95,2545:-53,469:-48,784:-80,2811:-76,4391:-71,4723:-57,2848:-65,4172:-40,4854:-48
16,3073:-81,4128:-81,2582:-79,2991:-89,732:-82,3770:-83,2068:-73,2460:-84,3006:-76,670:-80
87,420:-88,4326:-75,4836:-56,3540:-73,4277:-68,4619:-72,3421:-80,1984:-72,773:-72,4878:-64
37,2825:-87,4762:-87,1946:-49,2724:-68,3379:-90,2497:-86,504:-80,2385:-89,2015:-74,2555:-81
9,1986:-56,1019:-69,540:-62,234:-56,5049:-40,2496:-52,3929:-52,3354:-69,3378:-40,2341:-53
91,2868:-59,4847:-45,4171:-84,162:-72,4379:-46,1598:-46,4999:-45,1393:-83,4499:-68,2150:-38
74,623:-52,4671:-72,4650:-68,3201:-74,4509:-43,4164:-77,1445:-54,858:-56,2965:-44,2230:-72
59,3659:-65,4277:-70,3809:-69,4419:-60,1806:-52,5141:-48,4755:-59,151:-65,1870:-69,4285:-54
17,848:-95,1569:-91,1249:-88,2811:-47,3614:-91,2999:-92,1421:-62,4723:-74,64:-75,307:-91
43,1710:-79,3939:-72,1724:-72,5155:-72,1835:-71,2021:-68,4191:-68,2973:-58,4861:-51,447:-68
74,4164:-85,1076:-72,863:-88,2239:-91,3822:-70,3671:-93,2107:-69,4909:-81,4041:-92,4650:-85
37,2864:-89,1946:-66,2555:-89,2724:-87,2431:-81,1985:-83,3421:-86,,,
16,4664:-88,3147:-84,3819:-82,1449:-75,1640:-81,2756:-82,4823:-77,3213:-84,2476:-83,2901:-84
87,4836:-46,572:-69,773:-63,2340:-66,4644:-62,1984:-65,4066:-67,635:-78,4285:-60,2773:-66
42,739:-80,4155:-81,4648:-79,294:-60,3088:-58,2750:-62,1059:-79,491:-72,2979:-79,4405:-59
16,4900:-81,435:-86,377:-80,3847:-83,3770:-77,2901:-80,963:-85,2346:-83,4823:-77,1640:-81
74,1445:-62,935:-65,2965:-56,2087:-65,2592:-64,2710:-65,4509:-56,1983:-64,3360:-65,623:-62
48,3501:-89,3426:-85,973:-83,2208:-75,1587:-85,2313:-90,527:-87,3498:-35,2431:-93,470:-75
46,4343:-73,2293:-59,3627:-21,4302:-86,5142:-44,4953:-87,291:-86,5137:-29,4777:-50,3988:-68
76,732:-76,2582:-42,3770:-82,3265:-65,2068:-64,670:-71,1837:-53,2426:-80,4128:-74,2551:-74
59,4326:-81,773:-79,3421:-64,1916:-71,2431:-69,4619:-68,2220:-65,2497:-70,420:-64,2555:-69
16,1980:-89,3212:-94,4508:-96,3847:-83,2901:-77,1449:-91,3770:-84,1705:-92,4823:-81,1640:-84
37,2431:-64,2015:-64,2724:-69,346:-84,3756:-71,1015:-84,3421:-77,351:-40,2220:-74,2340:-88
48,4842:-86,1587:-84,3424:-91,470:-87,3274:-92,2208:-74,3079:-88,3682:-89,2313:-91,3498:-49
37,3756:-87,4878:-90,3379:-82,2724:-70,3421:-83,351:-46,2955:-86,2864:-80,2015:-72,1916:-87
44,3820:-61,2915:-79,4689:-68,1381:-41,262:-59,1928:-76,193:-42,3538:-64,1930:-77,2165:-68
16,2769:-80,3770:-86,4747:-83,4939:-87,3875:-86,435:-81,3003:-88,1449:-80,4900:-81,2708:-86
37,3561:-89,2825:-91,4762:-91,2015:-69,2864:-85,2713:-91,351:-71,3421:-88,2724:-62,3379:-90
59,1806:-56,5141:-42,3941:-93,3809:-72,4755:-64,5001:-65,1707:-95,4285:-68,3659:-74,773:-71
2,4854:-54,2848:-76,73:-57,2814:-74,3320:-73,729:-40,4723:-55,4172:-34,859:-73,1852:-65
37,2015:-84,1946:-58,2220:-91,2724:-77,2555:-86,2825:-92,2801:-90,2431:-90,3421:-91,2577:-88
45,2613:-78,4899:-73,3379:-77,5153:-71,4619:-78,420:-82,3421:-69,4836:-79,4762:-70,4780:-79
7,1277:-69,2220:-68,1232:-72,2613:-64,4489:-66,420:-67,4899:-75,4780:-74,84:-56,1854:-68
6,4262:-75,5005:-66,1214:-62,2790:-59,1409:-61,4330:-65,3329:-43,1800:-84,4598:-64,3486:-64
72,1137:-83,2345:-65,1408:-64,5079:-66,2336:-63,311:-77,903:-88,1049:-75,1034:-65,4549:-52
37,2417:-83,4699:-77,4913:-92,3037:-68,683:-71,3324:-86,1417:-92,3943:-91,3855:-85,892:-91
0,240:-65,4603:-54,4261:-70,2021:-78,3913:-85,857:-65,3634:-34,3345:-61,2316:-79,32:-90
49,1647:-66,2784:-77,326:-57,908:-83,865:-72,1193:-79,3325:-82,1097:-67,1154:-55,751:-57
73,2534:-73,3657:-73,5133:-74,1268:-55,2267:-80,1779:-53,2507:-74,3895:-50,,
17,2548:-71,2545:-64,1156:-75,656:-59,4195:-59,3261:-59,2811:-46,1537:-74,3320:-72,509:-68
59,2060:-67,4836:-74,2052:-80,4755:-73,587:-67,5141:-57,5036:-70,4260:-67,1870:-67,2773:-67
16,435:-84,3770:-82,1449:-73,2769:-84,2901:-74,3847:-76,3213:-85,3003:-75,4900:-84,4654:-84
40,725:-88,1135:-84,1529:-69,1165:-76,4413:-88,923:-56,1601:-59,4190:-78,3927:-73,4925:-84
37,669:-86,2577:-85,2015:-82,2825:-85,2431:-76,2955:-94,4762:-85,2724:-72,351:-47,3834:-93
28,4689:-34,4060:-63,3820:-69,2547:-68,2915:-44,5130:-68,2165:-42,1930:-44,3043:-39,4237:-38
37,351:-77,2497:-88,3827:-93,2015:-64,2724:-69,,,,,
17,3938:-59,1413:-74,3090:-79,1218:-61,1588:-69,3535:-82,2784:-56,3734:-74,1304:-84,945:-55
37,669:-91,2724:-79,2015:-85,1916:-91,2431:-81,2864:-85,3561:-91,2555:-80,2220:-89,351:-64
55,574:-77,2940:-77,1533:-91,4413:-83,4190:-77,4597:-83,1165:-73,2616:-79,923:-33,96:-77
5,3634:-87,2064:-82,32:-85,4416:-90,1459:-83,2902:-87,2483:-83,1713:-78,3686:-89,1555:-79
3,2399:-75,4134:-77,4634:-69,5043:-37,2868:-88,4348:-75,2163:-71,2230:-76,2835:-73,3977:-84
8,3233:-74,4379:-67,2064:-43,113:-88,301:-69,2868:-71,629:-75,4016:-85,1393:-88,4999:-42
56,564:-72,665:-73,3941:-90,1870:-72,1707:-89,5001:-76,3659:-36,143:-92,3287:-91,931:-73
44,5091:-72,2165:-65,3105:-55,4573:-78,1715:-63,3538:-67,3610:-72,3820:-59,193:-52,4060:-64
27,3812:-46,923:-83,4321:-78,2616:-77,725:-87,5002:-85,2048:-76,2607:-72,566:-56,5123:-81
66,3421:-55,1916:-72,504:-41,2864:-62,4762:-66,3561:-67,1850:-68,2220:-52,2431:-66,2555:-63
87,2390:-85,190:-78,4277:-75,4066:-72,1984:-73,5141:-78,4878:-73,1870:-70,1969:-90,4836:-59
59,4285:-61,635:-75,4836:-72,3659:-76,1870:-72,4419:-64,2476:-63,5001:-72,5141:-59,3809:-75
17,3325:-68,3261:-56,362:-55,2693:-64,2645:-63,4195:-57,656:-56,1193:-63,1471:-55,460:-63
31,615:-76,3422:-89,4425:-68,4515:-84,3614:-73,3355:-87,2811:-86,4837:-55,1609:-44,1333:-56
53,2811:-76,4118:-69,656:-58,1220:-58,3320:-70,792:-59,362:-58,3614:-73,717:-59,460:-68
9,2621:-59,3929:-58,5049:-40,2341:-51,380:-59,234:-54,2740:-59,1986:-54,3378:-42,2496:-51
4,2068:-21,3265:-21,2551:-86,3073:-48,2426:-65,1749:-38,2916:-73,1089:-65,867:-77,732:-51
33,769:-64,1164:-38,3984:-66,3664:-68,2056:-71,5124:-38,2552:-64,978:-38,4535:-37,1684:-42
57,325:-79,1874:-47,434:-72,451:-46,96:-81,725:-89,566:-71,4413:-87,4539:-32,3205:-75
49,2760:-61,4937:-49,4857:-65,3355:-75,4723:-60,2190:-79,1776:-79,4638:-80,865:-48,2784:-49
16,3050:-85,4900:-83,3770:-89,2230:-86,1449:-82,4823:-74,1705:-82,3847:-87,3854:-84,1375:-77
44,3538:-57,3820:-57,4689:-68,1930:-68,262:-77,4060:-60,193:-35,5091:-59,1381:-36,2915:-68
66,3421:-59,2497:-72,4619:-81,2431:-67,3209:-85,2555:-67,2220:-44,2864:-63,3756:-43,420:-83
37,2864:-80,351:-46,2431:-82,1892:-92,3421:-91,2724:-74,2555:-77,,,
59,773:-55,5141:-39,5001:-63,4836:-67,4755:-65,1806:-54,3809:-56,2997:-54,4285:-60,428:-52
16,2901:-77,1380:-86,1449:-79,435:-80,4417:-59,3770:-84,377:-82,2346:-87,3213:-74,2769:-79
76,732:-64,3073:-69,2426:-80,2551:-73,2460:-74,4128:-66,2068:-58,2582:-26,3265:-59,3770:-86
71,4958:-47,2406:-44,3916:-61,3431:-60,699:-71,2518:-34,713:-60,2793:-34,3144:-64,4440:-84
41,1594:-28,2920:-26,2675:-46,691:-78,4221:-89,4449:-73,2408:-85,2607:-79,1355:-82,332:-77
8,4016:-90,629:-60,2064:-53,4379:-54,1429:-74,4847:-50,2868:-55,1598:-51,301:-52,4999:-50
60,865:-83,4287:-53,26:-76,4937:-76,2158:-76,3747:-52,2953:-51,3495:-53,1090:-72,3081:-74
2,656:-57,4172:-39,2545:-59,2848:-68,2811:-81,822:-74,4101:-66,4051:-63,4854:-49,637:-82
37,2015:-79,2724:-76,2220:-77,2577:-84,3756:-83,351:-46,3379:-83,,,
28,4060:-71,2516:-49,2165:-45,3043:-41,4912:-55,4689:-38,1930:-32,1467:-58,2327:-83,4237:-40
74,4164:-75,2592:-43,2965:-50,1983:-41,4650:-81,935:-40,698:-67,1445:-51,1654:-74,1311:-88
59,1707:-86,587:-56,555:-73,2882:-63,4419:-64,5141:-41,2040:-58,1806:-53,635:-73,3809:-60
59,4773:-74,773:-61,420:-82,4360:-84,2060:-69,2040:-68,4836:-69,4260:-67,5001:-64,1806:-59
16,3847:-85,1486:-90,2988:-89,1705:-85,2901:-82,3213:-87,3212:-92,3770:-84,1449:-86,4823:-81
17,3742:-79,1471:-63,2811:-48,675:-81,64:-87,4051:-80,1421:-72,4723:-69,307:-89,125:-72
9,1310:-44,3527:-47,3963:-54,111:-78,2621:-79,4177:-54,3929:-80,1610:-41,5110:-65,2031:-60
5,1929:-64,4112:-58,1286:-64,2835:-73,2019:-55,4934:-55,2300:-53,3198:-73,782:-49,2047:-58
16,2769:-76,2901:-70,4671:-69,3847:-79,3003:-76,1660:-78,3213:-73,4900:-77,1474:-78,435:-75
56,4285:-70,4419:-62,1806:-77,1947:-76,2076:-73,3550:-66,4755:-58,1870:-73,5141:-68,3659:-42
22,938:-45,1914:-45,5118:-64,3491:-77,3487:-48,3569:-46,2241:-60,4048:-67,2622:-64,498:-45
25,3656:-36,509:-61,3852:-69,4723:-67,2492:-62,908:-72,4425:-81,150:-66,27:-60,409:-73
37,1165:-64,2750:-67,294:-69,2648:-81,4092:-76,115:-45,4990:-77,2799:-78,4496:-78,2996:-73
34,3680:-85,1958:-85,3213:-81,3854:-44,1449:-80,4969:-79,3050:-85,2912:-84,3003:-82,2901:-71
79,2811:-80,1249:-82,1875:-81,1537:-76,1205:-77,1471:-75,3320:-38,4723:-80,3747:-82,2953:-82
17,1193:-65,2645:-65,3325:-64,4649:-69,4118:-64,2693:-64,2548:-62,409:-70,1097:-84,460:-63
37,2015:-59,669:-88,4762:-90,2955:-89,2431:-88,316:-91,351:-75,2577:-90,2724:-70,53:-83
49,4280:-80,2457:-73,1097:-63,2645:-83,865:-59,2887:-90,1647:-56,2760:-57,3287:-94,1154:-52
37,669:-83,2724:-65,2015:-71,2577:-85,3561:-77,3379:-79,2497:-85,1946:-47,4762:-88,2955:-85
16,1486:-82,1449:-73,3003:-79,2901:-81,2912:-80,4969:-82,3854:-73,2346:-76,3213:-71,1474:-79
19,4551:-35,3606:-84,2558:-55,1754:-62,1366:-63,2737:-58,2397:-66,3417:-77,,
4,2068:-28,2223:-77,732:-58,867:-67,564:-78,2426:-70,4128:-90,1089:-68,931:-78,2916:-75
37,2577:-85,669:-85,3421:-77,2724:-77,3379:-85,4762:-84,2555:-82,351:-50,3756:-87,2825:-83
15,1710:-86,2236:-69,2538:-68,1798:-69,197:-68,4244:-69,1972:-68,5155:-88,1859:-32,3913:-69
65,3456:-53,2520:-68,773:-83,1806:-60,5001:-82,1870:-34,4326:-83,1984:-76,5141:-65,4836:-75
37,2220:-82,2864:-85,2724:-68,2431:-82,3561:-80,2825:-80,669:-77,1916:-84,351:-44,3756:-80
79,3320:-32,362:-67,4195:-68,2359:-81,280:-80,4118:-65,2330:-80,3261:-68,460:-70,
8,301:-74,2064:-48,2150:-42,3233:-75,4379:-69,1459:-48,3719:-75,629:-75,1713:-75,2165:-85
46,2293:-70,1691:-73,3473:-73,4343:-69,1813:-65,3988:-59,5142:-58,5137:-34,3627:-32,3799:-70
37,3561:-82,669:-81,2724:-66,4762:-91,2713:-77,2577:-92,3756:-84,351:-41,5153:-83,2825:-82
28,4237:-46,2547:-74,2516:-54,3043:-46,4674:-74,1552:-43,4576:-54,1518:-54,1467:-54,2165:-52
3,4973:-86,3197:-85,5015:-82,2720:-83,2728:-85,3638:-76,1960:-81,2493:-72,32:-78,5043:-36
18,555:-88,2882:-46,3885:-89,773:-86,3945:-90,4420:-93,3529:-92,3102:-90,2454:-84,3456:-92
4,732:-69,2068:-51,3265:-51,867:-71,1749:-65,2426:-73,3958:-81,1089:-80,3073:-69,4646:-64
56,1806:-82,151:-90,3659:-47,931:-76,3524:-79,2476:-81,5001:-80,575:-80,5141:-74,4755:-76
59,4260:-64,5141:-52,1806:-60,5001:-74,2060:-64,587:-64,2052:-73,3659:-68,2040:-72,773:-69
15,5155:-80,2236:-69,1203:-39,197:-69,4191:-79,1798:-70,4244:-68,3913:-67,2538:-68,1724:-81
28,4237:-49,3233:-36,3043:-48,2915:-29,4060:-70,2165:-48,4912:-55,1467:-52,2516:-49,1518:-49
48,1605:-81,2208:-73,2427:-88,3498:-57,470:-80,1533:-92,5002:-87,745:-90,4842:-80,3079:-83
74,15:-71,858:-59,3611:-74,954:-73,224:-80,2965:-48,1566:-76,3248:-70,4509:-48,4164:-71
14,2415:-92,278:-90,2180:-83,1986:-91,740:-88,2496:-90,3845:-83,2233:-84,838:-90,1444:-50
48,3079:-79,527:-78,3498:-31,2208:-75,470:-69,5039:-85,4945:-85,2427:-85,3424:-86,3729:-86
25,362:-81,4649:-87,4723:-76,1161:-77,344:-81,2645:-73,2944:-86,3656:-51,1193:-74,235:-67
59,1707:-80,773:-70,2882:-64,4285:-53,143:-77,5001:-66,3659:-62,3941:-80,4773:-80,4836:-63
22,938:-43,2446:-67,3569:-44,5118:-62,498:-40,3487:-43,3491:-73,2241:-59,1914:-43,4048:-67
9,1188:-56,2621:-54,3378:-46,1032:-80,3527:-68,4672:-55,5049:-45,1952:-55,1054:-54,3929:-53
48,2215:-80,2208:-74,5002:-83,3501:-80,1605:-88,3498:-61,3079:-76,4463:-88,1587:-87,1529:-82
17,4649:-75,409:-64,908:-74,2870:-74,3852:-72,2330:-77,4667:-75,280:-80,2575:-74,4737:-81
17,2814:-71,1948:-89,362:-46,1852:-80,1471:-47,3070:-91,1569:-80,3525:-85,3261:-46,2811:-52
14,3845:-82,1444:-46,2180:-83,5005:-60,350:-61,1544:-61,4538:-74,4024:-78,2533:-59,3465:-69
17,4195:-60,1471:-61,792:-56,4118:-83,1609:-67,4391:-82,3320:-75,362:-64,717:-57,3261:-62
59,5141:-53,1984:-64,564:-75,1061:-83,931:-63,4066:-72,3529:-74,2882:-75,1806:-54,1870:-69
4,732:-58,4128:-78,3265:-22,2068:-22,1749:-38,2916:-80,2426:-72,2872:-71,867:-77,1089:-71
37,3379:-80,351:-46,3756:-79,2577:-77,,,,,,
59,4755:-59,1870:-62,5001:-67,773:-67,3819:-71,3941:-88,3659:-68,143:-86,5141:-42,1707:-88
59,143:-86,4326:-77,1870:-67,1806:-59,773:-78,1707:-89,3659:-73,5141:-40,5001:-62,2476:-69
33,978:-50,961:-84,4776:-82,3321:-72,2476:-89,1684:-51,4535:-50,1164:-50,2620:-51,5124:-51
49,2939:-84,3033:-82,759:-84,5004:-59,1834:-85,1628:-87,2246:-80,4287:-79,3983:-84,26:-77
5,4999:-95,2868:-63,1713:-68,240:-85,1257:-88,301:-74,857:-83,4713:-80,629:-85,1598:-94
44,4653:-87,4060:-72,3610:-85,4689:-86,1900:-86,1857:-87,193:-51,3538:-80,1715:-78,3820:-65
17,2164:-73,3320:-62,2811:-52,1543:-81,2545:-65,1609:-71,4854:-84,2999:-96,908:-65,2024:-83
87,1984:-69,4277:-62,4836:-62,4066:-70,143:-90,4266:-71,4285:-58,4326:-82,773:-66,5001:-83
57,3904:-68,4158:-37,2607:-69,725:-77,451:-74,434:-71,3812:-60,4539:-62,1874:-69,1680:-75
56,5141:-66,1428:-85,5055:-84,4755:-73,1870:-80,2463:-85,2460:-81,2647:-61,4836:-74,1806:-72
31,4837:-44,2814:-56,4515:-81,1333:-56,2352:-65,3614:-62,1156:-65,2342:-70,2811:-86,1609:-41
25,4723:-75,509:-65,1193:-77,4118:-63,1225:-83,2693:-68,3656:-45,4820:-85,3930:-70,4425:-85
37,2724:-72,3561:-84,2015:-85,2220:-80,351:-41,3421:-83,2431:-75,4899:-87,3756:-87,2825:-86
71,488:-47,2797:-68,1210:-66,2406:-50,4958:-53,3916:-50,3190:-62,1012:-51,713:-42,3431:-69
3,4465:-80,4187:-92,2506:-83,2832:-81,4860:-90,2493:-82,4634:-77,5043:-43,3900:-90,1474:-77
88,4348:-84,2138:-80,4718:-85,2664:-85,2835:-78,2072:-83,3840:-74,3489:-78,2325:-79,980:-85
66,1854:-84,4489:-71,2577:-69,4780:-82,420:-85,4836:-77,2497:-77,2613:-83,3421:-66,2431:-66
16,4419:-85,377:-88,435:-83,1660:-87,2901:-75,2546:-75,1470:-88,1449:-82,,
27,3408:-76,3812:-23,2659:-67,1829:-72,2607:-59,3758:-65,1874:-81,4731:-69,1351:-65,3541:-65
79,2548:-69,3261:-68,792:-68,717:-67,4195:-71,1220:-68,362:-68,1569:-81,3320:-49,656:-68
75,951:-71,1806:-75,4277:-77,773:-61,4644:-68,4285:-67,4419:-51,2040:-78,4560:-68,665:-55
66,1160:-59,2593:-75,2648:-72,3908:-74,156:-83,1765:-73,1873:-82,3565:-83,2609:-58,4816:-78
14,3701:-62,374:-73,1335:-71,264:-56,350:-56,1544:-57,5028:-56,966:-52,2610:-57,5005:-57
40,1942:-77,2048:-60,2607:-65,2465:-62,2986:-78,340:-75,434:-74,93:-60,4925:-70,
13,2364:-92,4091:-73,2048:-87,574:-55,4190:-21,1135:-85,2267:-74,1874:-90,923:-71,4736:-88
31,1537:-73,1609:-32,2811:-87,4837:-40,3032:-70,2814:-62,615:-72,3614:-68,4515:-78,1333:-51
59,3659:-77,1806:-58,5001:-63,5141:-56,4773:-81,773:-72,1707:-88,3941:-88,1870:-78,143:-86
88,2832:-80,2868:-88,702:-79,3840:-89,3012:-83,4465:-73,2664:-75,2835:-77,4348:-83,5043:-76
56,4755:-68,3524:-73,575:-72,931:-73,1947:-71,2551:-71,1806:-83,5001:-77,3659:-33,2460:-76
75,803:-63,4851:-73,4419:-45,4836:-62,2476:-46,3430:-66,3471:-58,773:-73,3819:-33,3940:-66
37,2431:-67,2220:-72,3561:-80,1946:-47,2825:-82,2724:-73,2555:-76,3421:-70,4301:-82,
74,858:-65,895:-89,623:-66,2965:-56,1983:-74,3113:-92,1445:-67,3248:-71,2710:-74,4509:-63
17,1193:-61,1609:-66,4723:-64,4596:-71,2545:-67,1537:-71,1471:-53,1156:-71,509:-67,460:-61
74,2592:-62,858:-65,1983:-60,4509:-60,2965:-61,4164:-81,2923:-95,3611:-81,4650:-88,935:-58
37,2713:-73,3756:-85,2825:-86,2864:-82,351:-52,2015:-83,3379:-84,2724:-74,2555:-77,3421:-80
59,4326:-69,2520:-66,1657:-67,1984:-75,4260:-58,1870:-73,5001:-66,2040:-60,4066:-75,773:-56
37,2724:-71,4878:-84,1946:-55,2555:-73,2015:-79,,,,,
85,4176:-84,4755:-56,3049:-66,464:-64,1980:-78,5001:-66,2454:-79,2633:-39,2079:-78,4128:-37
3,4593:-70,5043:-41,1623:-76,106:-76,874:-65,4348:-74,3197:-79,4187:-90,5064:-77,1523:-84
16,2988:-82,3847:-78,2476:-88,3642:-61,3213:-88,2901:-85,4969:-85,1474:-84,1449:-87,3770:-76
74,2606:-84,895:-72,1445:-50,3360:-52,2965:-50,2923:-77,3611:-69,623:-50,4509:-50,2087:-53
66,3379:-77,2431:-63,3561:-77,4836:-80,669:-77,420:-84,3756:-52,2825:-78,2220:-48,3421:-69
6,1909:-70,1214:-69,4330:-70,3329:-46,4598:-67,108:-71,865:-90,3755:-76,3486:-68,2158:-84
59,1707:-88,4285:-76,1984:-70,5001:-54,4326:-81,3941:-90,931:-62,773:-75,3659:-68,4836:-69
40,725:-79,1355:-76,4925:-85,5104:-83,93:-54,2048:-52,3815:-87,1595:-71,3408:-77,2607:-73
37,1916:-82,2015:-83,2577:-83,3379:-81,1946:-49,2431:-79,3421:-77,2825:-86,2724:-86,3561:-87
34,1449:-75,3854:-48,3518:-80,377:-81,4969:-74,4389:-56,1790:-86,2503:-76,3213:-82,1682:-86
59,4285:-65,1707:-89,4773:-87,4360:-87,4419:-79,3722:-93,2476:-78,773:-62,5001:-59,143:-88
89,511:-65,4261:-78,240:-85,444:-66,4149:-74,857:-85,1872:-51,1680:-90,4304:-89,876:-68
5,2868:-64,4261:-88,1713:-88,32:-80,1152:-80,3944:-77,4208:-73,4973:-89,301:-89,2189:-67
59,587:-57,3659:-76,4419:-78,5001:-68,5141:-47,2304:-56,4836:-70,773:-63,1707:-85,2773:-56
74,5097:-75,2965:-63,698:-62,1927:-72,4509:-62,2923:-75,895:-85,3858:-75,1445:-53,623:-54
14,3701:-51,350:-50,2654:-57,1444:-34,4171:-76,113:-80,3845:-77,2180:-76,1393:-74,2689:-84
9,1456:-50,2314:-47,1084:-83,2412:-65,2177:-42,499:-66,3947:-72,443:-63,1472:-72,3596:-60
44,2327:-72,193:-36,1381:-37,3820:-56,3538:-59,5091:-73,4674:-59,4446:-45,2165:-68,1715:-60
59,1806:-51,587:-59,4836:-57,2773:-59,3809:-62,5141:-47,2304:-58,5036:-59,2040:-57,3529:-65
17,4723:-64,4862:-93,3320:-69,3355:-86,2545:-62,1537:-69,1471:-49,2811:-59,1609:-72,1346:-93
86,4744:-89,1093:-61,2498:-48,4371:-61,4692:-59,1940:-48,713:-74,654:-54,3648:-86,3857:-59
16,2901:-64,3003:-81,3213:-78,1660:-80,160:-82,3854:-81,4969:-83,1449:-74,2769:-83,1072:-79
59,1346:-74,5141:-44,3659:-71,5001:-56,3819:-64,773:-62,3550:-71,931:-67,292:-66,1707:-83
6,1218:-65,4330:-64,57:-77,3329:-35,1909:-66,2609:-70,1758:-65,2826:-61,2887:-74,4598:-61
74,1445:-67,2813:-66,1998:-79,4812:-75,698:-66,4650:-74,3401:-74,2965:-48,4382:-57,3611:-69
79,4118:-72,3320:-36,4287:-86,469:-76,4854:-77,1220:-79,2811:-77,3495:-86,792:-77,4681:-80
74,895:-79,15:-79,858:-63,935:-56,4509:-50,1445:-50,623:-50,2965:-50,4390:-54,3248:-73
14,120:-80,264:-64,350:-64,5028:-65,2533:-58,5005:-65,3555:-67,3192:-85,1544:-64,2610:-59
46,1211:-74,4777:-43,4302:-86,3627:-40,3988:-61,1750:-74,4953:-74,3799:-74,291:-74,5137:-49
63,3421:-62,2713:-58,351:-71,2555:-59,1916:-62,2864:-62,2015:-62,2497:-66,2431:-62,4780:-73
37,2220:-94,4762:-87,669:-87,3561:-91,2825:-92,351:-51,2577:-87,3379:-87,2724:-78,
37,294:-71,4463:-61,3498:-84,5073:-86,3455:-91,632:-89,1482:-91,1605:-37,3682:-72,3079:-63
31,1471:-62,1609:-41,1537:-69,4837:-36,3032:-64,3411:-65,615:-63,3614:-59,4515:-88,1333:-63
16,1486:-91,4356:-85,1058:-88,4823:-81,3770:-88,1640:-88,3847:-86,2769:-88,4285:-92,1449:-87
22,3487:-45,3569:-51,2241:-67,938:-48,5118:-67,4048:-69,3491:-88,2446:-68,498:-45,738:-92
59,588:-71,4285:-64,3659:-71,4773:-84,3456:-64,2476:-66,1870:-64,4360:-87,773:-66,4836:-64
49,2887:-84,4728:-83,4867:-81,1010:-84,2246:-85,5004:-64,2158:-76,1793:-71,1599:-85,3868:-87
37,2431:-80,2825:-80,2555:-75,3379:-89,2577:-86,2713:-79,2724:-73,351:-42,,
59,1806:-58,143:-82,3659:-70,4755:-54,1870:-67,5001:-66,3809:-66,773:-66,4836:-64,5141:-43
49,1154:-54,326:-59,4723:-72,1647:-56,2784:-70,717:-88,2760:-50,1097:-65,865:-60,2548:-82
37,2864:-80,2555:-82,2015:-79,2431:-78,1946:-47,2577:-83,2724:-70,5153:-83,669:-84,1916:-81
48,470:-60,2208:-64,1605:-78,3498:-51,4405:-85,745:-84,4842:-81,3501:-86,527:-90,2313:-85
42,4405:-53,491:-60,739:-75,294:-36,2750:-36,551:-59,3088:-53,3682:-61,1059:-75,1529:-79
61,78:-56,4358:-83,4448:-34,,,,,,,
86,3288:-76,1763:-44,697:-64,2728:-48,1940:-71,3857:-74,785:-64,2498:-71,3013:-44,4744:-61
2,637:-82,2848:-71,4172:-42,4723:-61,4051:-60,1852:-73,2545:-62,469:-50,4854:-50,729:-45
16,1640:-81,3847:-84,3770:-85,4101:-90,826:-87,3854:-87,1980:-84,845:-86,4823:-74,4707:-84
13,2639:-55,222:-63,4283:-55,4190:-37,2940:-55,725:-81,5042:-58,2934:-59,3986:-58,4295:-55
39,3458:-42,4815:-47,3601:-86,297:-82,4325:-42,,,,,
3,5009:-72,2493:-74,32:-78,3312:-80,3752:-62,5015:-77,4973:-76,2163:-76,4767:-66,5043:-40
55,923:-40,574:-76,2979:-85,,,,,,,
19,4053:-82,2713:-92,2737:-68,1646:-72,3606:-93,854:-77,378:-77,2555:-91,3417:-87,5134:-78
9,616:-68,234:-45,1986:-45,2567:-62,2415:-68,1953:-62,1019:-51,2496:-52,3354:-51,2341:-52
74,3248:-70,2965:-58,935:-52,4509:-59,858:-60,3360:-54,1983:-53,3587:-54,2592:-53,3611:-72
16,435:-80,4747:-75,2901:-74,98:-74,4724:-84,1072:-80,4900:-81,4969:-79,1660:-77,2769:-85
68,2534:-51,2227:-85,4142:-85,2267:-88,4087:-86,3657:-48,4951:-85,3907:-85,4377:-85,3707:-86
2,4649:-78,4723:-56,2181:-78,1128:-90,2545:-57,2811:-83,4854:-52,3325:-76,1569:-39,2944:-78
34,2912:-74,1683:-74,3854:-37,,,,,,,
5,1539:-82,2300:-51,483:-72,301:-78,3198:-76,369:-75,782:-39,474:-74,126:-68,4112:-72
74,3360:-56,2592:-55,3587:-56,4509:-61,1983:-53,935:-51,2710:-57,858:-75,2965:-61,2087:-57
3,2493:-86,5043:-42,2720:-89,5009:-87,1523:-77,3670:-83,4569:-91,3095:-91,4187:-86,2868:-84
40,3208:-86,2048:-57,725:-81,738:-88,93:-62,340:-85,1355:-82,1680:-83,434:-91,4125:-84
43,4055:-91,4861:-43,1696:-80,5155:-77,4989:-58,2973:-56,2021:-55,3340:-53,4631:-64,1710:-85
75,4823:-80,4419:-53,4285:-77,4716:-75,2476:-52,3471:-63,773:-84,1289:-76,3819:-38,3550:-74
49,865:-48,4287:-87,2158:-86,4723:-68,3495:-87,1154:-38,2784:-56,1647:-51,509:-71,1097:-52
