219584 0:-999 857:-63 2654:-73 3161:-80 3205:-64 3531:-69 3851:-75 3874:-55 3955:-70 4288:-69 5216:-999
33631 0:-999 42:-72 230:-73 1341:-62 1528:-72 1907:-47 2354:-72 3329:-61 4873:-71 5095:-75 5216:-999
137699 0:-999 103:-80 206:-82 1007:-80 2451:-83 2479:-39 2779:-87 3692:-38 3993:-69 4158:-80 5216:-999
137700 0:-999 409:-75 869:-89 1007:-71 1648:-76 1697:-75 1967:-79 3706:-76 4602:-83 4842:-90 5097:-76 5216:-999
137701 0:-999 325:-81 889:-69 1341:-84 2410:-89 3469:-81 3910:-80 4430:-89 4483:-38 4695:-77 5095:-81 5216:-999
137727 0:-999 520:-39 579:-79 611:-49 751:-74 1730:-74 1892:-39 2225:-36 2779:-77 4234:-69 5216:-999
138153 0:-999 208:-82 313:-35 912:-77 1220:-79 1542:-88 1961:-65 3558:-45 3595:-88 3997:-59 4687:-71 5216:-999
138638 0:-999 1123:-65 2802:-70 3597:-61 3677:-84 5216:-999
139110 0:-999 230:-81 232:-33 828:-90 1364:-61 2688:-86 3833:-84 4071:-65 4546:-79 4695:-83 5167:-76 5216:-999
139179 0:-999 10:-81 23:-34 232:-36 828:-90 889:-72 1364:-67 1528:-82 2062:-76 4485:-69 5167:-68 5216:-999
139230 0:-999 23:-56 230:-84 232:-58 312:-86 392:-74 1364:-72 4071:-68 4546:-85 5167:-89 5216:-999
139231 0:-999 23:-44 230:-66 232:-43 392:-81 1253:-90 1364:-81 1528:-74 1705:-68 2928:-75 3833:-78 5216:-999
139232 0:-999 230:-83 325:-78 889:-57 1528:-82 1907:-85 2410:-83 3469:-72 3910:-70 4483:-53 5216:-999
139345 0:-999 655:-74 1364:-73 2480:-78 2896:-38 3709:-86 3909:-74 4510:-74 4546:-61 5216:-999
139359 0:-999 29:-85 289:-72 761:-58 2240:-70 2294:-60 3453:-72 3780:-59 4553:-90 4577:-87 5174:-70 5216:-999
139528 0:-999 446:-67 1968:-74 1997:-81 2463:-85 2970:-80 3198:-64 3339:-65 3517:-71 4976:-84 5216:-999
139694 0:-999 421:-77 918:-88 992:-67 2224:-74 3222:-57 3654:-41 4020:-71 4148:-74 4746:-74 5216:-999
139736 0:-999 1004:-61 1427:-48 2381:-47 2472:-62 2914:-80 2995:-85 3120:-43 3174:-75 4248:-85 4839:-59 5216:-999
139908 0:-999 240:-23 696:-68 987:-73 1606:-41 2075:-64 3513:-80 3677:-77 5118:-77 5216:-999
139909 0:-999 1007:-75 1648:-67 1967:-58 2204:-76 2225:-80 3706:-68 4405:-59 5216:-999
139933 0:-999 549:-38 1205:-75 1686:-54 1948:-75 2645:-79 3365:-78 3859:-32 3876:-81 4632:-76 5216:-999
140364 0:-999 295:-72 1419:-66 1934:-70 2085:-71 3096:-75 3273:-72 3921:-77 4460:-71 4617:-73 4990:-72 5216:-999
140632 0:-999 366:-66 467:-70 588:-61 977:-56 1969:-39 2373:-68 2529:-74 2584:-77 4066:-78 5079:-86 5216:-999
140767 0:-999 751:-66 1586:-48 1697:-58 1907:-49 2354:-61 3053:-25 3129:-30 3877:-47 3957:-56 4234:-61 5216:-999
140768 0:-999 2410:-50 5216:-999
141107 0:-999 200:-75 534:-65 1934:-71 2085:-72 3141:-50 3512:-59 4009:-83 4181:-53 4649:-75 4990:-72 5216:-999
141546 0:-999 130:-63 359:-44 869:-52 1425:-34 1819:-44 3105:-44 4598:-45 4602:-54 4842:-52 5183:-51 5216:-999
141730 0:-999 29:-76 289:-78 1519:-85 1923:-46 2152:-70 2387:-82 2913:-60 3723:-61 3741:-61 4813:-52 5216:-999
141867 0:-999 144:-61 692:-82 1974:-70 2122:-78 2316:-70 2617:-76 3148:-75 3335:-83 3720:-67 4504:-76 5216:-999
141930 0:-999 23:-46 230:-83 232:-38 1137:-88 1364:-68 1907:-79 2820:-91 3020:-89 5167:-77 5216:-999
142060 0:-999 206:-71 611:-52 751:-85 1730:-76 1892:-45 2225:-33 2326:-80 2451:-80 4234:-80 4405:-78 5216:-999
142090 0:-999 449:-65 1462:-47 1614:-75 1809:-46 1961:-75 2462:-82 2487:-47 2654:-36 5216:-999
142154 0:-999 230:-76 232:-34 828:-85 1364:-63 1705:-57 2490:-68 3020:-76 3711:-78 3833:-83 5167:-72 5216:-999
142309 0:-999 23:-36 232:-42 392:-76 1364:-62 1528:-76 3529:-76 4071:-67 4335:-82 4546:-77 5167:-65 5216:-999
142310 0:-999 23:-36 232:-38 392:-72 828:-89 1364:-59 1907:-80 2490:-67 4071:-68 4546:-78 5216:-999
142311 0:-999 23:-38 232:-33 392:-81 1364:-64 2490:-68 2928:-76 3529:-79 4071:-73 4546:-69 5167:-67 5216:-999
142312 0:-999 206:-77 520:-58 579:-43 751:-51 1730:-48 1921:-75 2779:-45 3993:-76 4234:-48 5216:-999
142596 0:-999 23:-37 60:-80 230:-77 232:-40 312:-85 392:-77 1364:-66 2490:-76 2858:-67 4071:-78 5216:-999
142891 0:-999 230:-74 325:-73 892:-38 1137:-93 1144:-34 1285:-76 1528:-76 3469:-52 3910:-68 4870:-70 5216:-999
143004 0:-999 103:-78 520:-42 611:-62 1697:-53 1730:-70 1892:-27 2225:-22 2479:-72 3692:-71 4234:-70 5216:-999
143555 0:-999 176:-41 352:-86 1053:-82 1121:-83 1205:-91 2382:-38 3286:-40 3422:-69 3772:-85 4020:-76 5216:-999
143556 0:-999 446:-72 1022:-79 1128:-78 1997:-77 3198:-67 3517:-76 3791:-83 3991:-92 4110:-88 4154:-79 5216:-999
143588 0:-999 144:-55 1223:-58 1295:-85 1544:-61 2335:-43 2617:-80 2856:-58 2939:-84 4627:-59 5216:-999
143601 0:-999 7:-60 374:-68 721:-60 1108:-70 1895:-66 1943:-61 3723:-51 3844:-70 5216:-999
143602 0:-999 46:-81 362:-38 668:-61 1865:-91 2229:-65 2421:-81 3296:-74 3953:-47 4066:-64 4682:-65 5216:-999
143608 0:-999 23:-81 230:-72 232:-83 392:-46 653:-81 1182:-88 1696:-89 3100:-80 3248:-71 3816:-80 5216:-999
143626 0:-999 299:-69 310:-54 669:-67 802:-79 2335:-67 3380:-71 4557:-54 4630:-72 4699:-69 4849:-68 5216:-999
143627 0:-999 110:-82 603:-80 989:-65 1813:-41 3154:-78 3303:-71 3362:-83 4238:-75 4252:-85 5216:-999
143654 0:-999 144:-78 310:-79 1890:-86 2307:-92 2335:-67 3335:-93 4131:-64 4325:-76 4557:-78 4627:-93 5216:-999
143681 0:-999 1623:-51 1942:-75 2653:-51 2713:-74 3019:-44 3395:-78 4077:-46 4451:-89 4762:-51 4999:-42 5216:-999
143851 0:-999 127:-63 867:-53 1256:-80 1445:-40 1665:-39 1984:-77 4569:-78 4605:-79 5188:-52 5206:-64 5216:-999
143852 0:-999 26:-79 106:-80 1445:-43 1665:-43 1984:-80 2397:-87 3856:-80 4569:-78 4605:-78 5206:-71 5216:-999
143920 0:-999 23:-32 232:-27 828:-91 1137:-80 1364:-63 2490:-69 2820:-89 4071:-64 4546:-73 5167:-72 5216:-999
143985 0:-999 325:-79 889:-66 1321:-36 1341:-75 1907:-71 3910:-77 4483:-39 5095:-67 5216:-999
143986 0:-999 23:-37 232:-33 889:-85 1364:-58 1705:-65 4071:-56 4546:-75 5167:-72 5216:-999
143987 0:-999 232:-37 392:-76 828:-87 1137:-81 1364:-55 3833:-78 4071:-62 4546:-73 4695:-85 5167:-72 5216:-999
144257 0:-999 60:-76 232:-37 312:-83 828:-88 2436:-79 3020:-79 3036:-78 3833:-74 4335:-81 5167:-76 5216:-999
144680 0:-999 26:-82 127:-56 867:-53 1256:-80 1445:-47 1665:-47 1984:-81 4605:-83 5188:-52 5216:-999
144702 0:-999 10:-80 60:-61 230:-74 727:-84 1710:-71 2480:-58 2928:-95 4335:-89 4546:-85 5167:-78 5216:-999
145083 0:-999 230:-75 325:-75 892:-38 1144:-35 1285:-79 3469:-53 3910:-67 4266:-71 4870:-77 5216:-999
145321 0:-999 111:-92 366:-67 820:-65 1969:-87 3484:-86 3673:-92 4479:-93 5144:-66 5176:-69 5208:-59 5216:-999
145468 0:-999 10:-85 23:-43 232:-45 1364:-69 2490:-80 2928:-86 3020:-85 4071:-74 5167:-79 5216:-999
145491 0:-999 295:-83 366:-81 1419:-39 1669:-88 1969:-83 3512:-86 3921:-86 4460:-87 4649:-90 5216:-999
145842 0:-999 640:-69 2239:-71 2299:-69 2335:-44 2623:-72 2659:-65 3966:-75 4054:-83 4381:-73 4503:-68 5216:-999
145881 0:-999 230:-70 325:-83 889:-66 890:-85 1341:-74 2172:-75 3505:-85 3910:-72 4870:-78 5095:-74 5216:-999
145882 0:-999 42:-62 889:-64 892:-83 1144:-84 1341:-75 1907:-71 3469:-66 3910:-72 4870:-79 5095:-73 5216:-999
145883 0:-999 42:-73 230:-79 325:-83 889:-65 1341:-77 3469:-69 3910:-77 4483:-41 4870:-80 5095:-70 5216:-999
145932 0:-999 23:-33 230:-76 232:-42 1137:-81 1364:-66 2490:-81 3020:-82 4071:-63 4546:-78 5167:-73 5216:-999
145933 0:-999 144:-50 958:-60 1544:-64 2299:-59 2335:-47 2362:-77 3051:-63 3205:-77 3874:-77 4781:-55 5216:-999
146005 0:-999 696:-71 1274:-75 1606:-54 2075:-78 5216:-999
146090 0:-999 421:-84 614:-51 781:-32 898:-30 1682:-80 3063:-32 3480:-53 4600:-31 5216:-999
146329 0:-999 751:-76 1730:-73 1907:-59 3053:-37 3129:-43 3957:-67 4234:-77 5216:-999
146545 0:-999 299:-80 1760:-59 1770:-65 2241:-87 2940:-71 2941:-81 4470:-65 4557:-62 4628:-72 4733:-31 5216:-999
146587 0:-999 232:-40 392:-79 828:-77 1137:-73 1364:-60 1705:-72 2490:-70 2799:-83 4071:-66 4335:-79 5216:-999
146588 0:-999 240:-33 696:-71 1606:-62 2075:-74 3877:-80 5216:-999
146589 0:-999 240:-32 696:-65 1606:-50 2075:-74 3168:-76 3513:-78 5216:-999
146602 0:-999 426:-86 1258:-61 1462:-69 1670:-57 1809:-62 1851:-89 2239:-83 2623:-87 2654:-85 4399:-64 5216:-999
146632 0:-999 23:-33 232:-34 1364:-67 2820:-89 3020:-83 3833:-75 3843:-64 4071:-56 4318:-69 4546:-71 5216:-999
146633 0:-999 230:-73 232:-32 325:-81 828:-89 1137:-90 1323:-57 1528:-70 3020:-89 4071:-69 4335:-79 5216:-999
146825 0:-999 127:-62 293:-92 1256:-76 1445:-36 1665:-36 3124:-77 4110:-84 4569:-80 5206:-77 5216:-999
146896 0:-999 176:-81 421:-76 992:-61 3222:-49 3654:-40 3772:-80 4148:-78 4746:-79 4923:-70 4994:-49 5216:-999
146926 0:-999 60:-58 197:-46 619:-78 3036:-68 3475:-79 3617:-70 3896:-69 4207:-65 4279:-37 4603:-76 5216:-999
146927 0:-999 60:-58 197:-43 3036:-72 3475:-77 3896:-74 4197:-72 4207:-63 4275:-44 4279:-34 4603:-79 5216:-999
146928 0:-999 208:-52 449:-49 1220:-74 1372:-51 1614:-52 1973:-51 2043:-75 4980:-47 5216:-999
146939 0:-999 23:-76 230:-70 232:-70 392:-33 653:-61 1528:-70 3100:-72 3248:-57 3529:-59 3711:-85 5216:-999
146940 0:-999 23:-76 230:-70 232:-71 392:-31 653:-71 1137:-78 1528:-73 1696:-85 3020:-78 3248:-63 5216:-999
146959 0:-999 23:-33 60:-80 232:-34 828:-88 1364:-65 2490:-77 3475:-88 4071:-65 4546:-78 5167:-81 5216:-999
146960 0:-999 232:-41 392:-77 1364:-62 2436:-80 2928:-75 3529:-81 3833:-78 4071:-64 4546:-73 5167:-74 5216:-999
147054 0:-999 750:-84 831:-61 1598:-77 1790:-66 2018:-65 2335:-84 2520:-82 3863:-84 3946:-41 4490:-51 5216:-999
147055 0:-999 750:-84 831:-68 1598:-76 2018:-62 2124:-31 3596:-40 4470:-64 4490:-48 4828:-68 5216:-999
147067 0:-999 23:-29 232:-29 828:-88 1364:-62 2490:-77 2858:-58 3529:-73 3833:-75 4071:-63 5167:-69 5216:-999
147068 0:-999 230:-78 232:-37 828:-89 1137:-88 1364:-63 1528:-76 2490:-75 3020:-88 4695:-86 5167:-77 5216:-999
147069 0:-999 23:-47 230:-77 232:-40 312:-86 1364:-70 3529:-79 3711:-82 4071:-59 4546:-77 5167:-77 5216:-999
147325 0:-999 23:-71 60:-87 232:-63 828:-86 1364:-69 1528:-87 2490:-83 3036:-89 4071:-82 5216:-999
147723 0:-999 977:-90 1431:-89 1969:-84 2373:-76 2409:-51 3189:-81 3484:-74 4051:-55 5144:-51 5176:-55 5216:-999
147724 0:-999 46:-77 493:-82 2373:-70 2529:-76 3043:-66 3511:-78 4051:-63 4799:-66 5144:-60 5176:-65 5216:-999
147725 0:-999 46:-82 493:-78 2192:-80 2373:-68 3043:-60 3511:-82 4051:-64 4799:-60 5144:-59 5176:-65 5216:-999
147726 0:-999 977:-82 1431:-77 1969:-84 2373:-77 2409:-50 3189:-78 3484:-76 4051:-52 5144:-45 5176:-53 5216:-999
147816 0:-999 110:-77 603:-81 989:-60 1813:-37 3154:-72 3303:-50 3362:-68 4225:-84 4238:-62 4252:-69 5216:-999
147959 0:-999 696:-76 1606:-57 2075:-76 2802:-80 3168:-75 3277:-88 5216:-999
147960 0:-999 696:-76 1606:-57 2075:-76 2802:-80 3168:-75 3277:-88 5216:-999
147961 0:-999  5216:-999
147962 0:-999  5216:-999
148223 0:-999 23:-76 230:-79 232:-77 392:-52 653:-69 1137:-78 1528:-75 3020:-74 3248:-74 5216:-999
148455 0:-999 103:-75 520:-46 579:-75 611:-59 1730:-77 1892:-53 2225:-35 2451:-77 2779:-83 4234:-84 5216:-999
148520 0:-999 162:-48 602:-88 947:-53 1220:-81 1462:-92 1727:-53 2239:-66 2328:-92 2654:-90 4871:-91 5216:-999
148573 0:-999 127:-58 1256:-74 1445:-41 1665:-40 1984:-78 2254:-76 2463:-74 3124:-73 4605:-76 5206:-68 5216:-999
148741 0:-999 103:-39 471:-61 520:-71 774:-67 1080:-53 1184:-67 2326:-39 2479:-70 3692:-79 5216:-999
149103 0:-999 230:-79 892:-53 1144:-37 1285:-74 3469:-58 3910:-85 4266:-99 4870:-75 5216:-999
149267 0:-999 23:-38 230:-77 232:-37 312:-78 653:-91 1364:-69 2858:-76 3529:-91 3833:-87 4546:-78 5216:-999
149321 0:-999 588:-57 977:-48 1969:-43 2373:-61 3464:-68 4051:-68 4890:-67 5176:-70 5216:-999
149534 0:-999 1249:-51 2261:-73 2846:-73 3406:-23 3686:-56 3979:-64 4822:-73 5038:-69 5154:-72 5216:-999
150057 0:-999 433:-74 1009:-36 1508:-59 1823:-84 1997:-76 3071:-69 4154:-77 4854:-81 4976:-48 5216:-999
150339 0:-999 42:-62 230:-77 889:-60 1341:-76 1907:-75 1967:-90 3469:-71 3843:-77 3910:-76 4870:-80 5216:-999
150562 0:-999 59:-73 843:-74 2113:-76 2381:-80 2553:-80 2995:-76 4248:-80 4375:-80 4397:-74 4990:-74 5216:-999
150648 0:-999 23:-43 60:-88 232:-33 889:-88 1364:-65 2490:-76 2820:-85 3529:-91 4071:-71 5167:-83 5216:-999
150706 0:-999 103:-77 520:-40 579:-73 611:-55 1697:-66 1730:-72 1892:-39 2225:-26 2326:-75 2779:-77 5216:-999
150759 0:-999 299:-66 310:-60 334:-69 669:-59 1770:-60 2384:-53 3380:-54 4325:-58 4557:-59 4630:-54 5216:-999
150827 0:-999 216:-90 307:-88 1537:-86 1707:-87 2352:-89 2812:-88 3085:-87 3214:-87 3473:-88 3550:-88 5216:-999
150903 0:-999 867:-51 1256:-83 1445:-51 1665:-51 1984:-92 3124:-81 5188:-51 5216:-999
150985 0:-999 1249:-43 2261:-80 2607:-63 2841:-81 3406:-19 3686:-58 3914:-57 3995:-84 4822:-79 5103:-65 5216:-999
151111 0:-999 249:-76 1624:-47 1845:-74 2288:-71 2335:-52 2665:-79 2773:-72 3233:-79 3579:-65 3997:-59 5216:-999
151168 0:-999 232:-46 828:-87 1364:-66 2490:-74 3020:-75 3529:-78 4071:-79 4430:-86 4546:-80 5167:-73 5216:-999
151169 0:-999 230:-79 232:-44 653:-84 1137:-82 1364:-70 1705:-72 2490:-74 3020:-81 4071:-77 5167:-77 5216:-999
152052 0:-999 240:-35 696:-70 1274:-78 1606:-49 2075:-72 3136:-72 3998:-84 4773:-84 4953:-87 5025:-78 5216:-999
152097 0:-999 446:-88 1009:-80 1128:-84 1968:-87 3000:-81 3198:-76 3339:-74 3517:-84 4110:-81 5216:-999
152327 0:-999 953:-49 980:-69 1761:-76 2700:-46 2924:-35 3409:-41 3531:-46 3891:-46 3955:-49 5216:-999
152420 0:-999 1319:-85 2233:-80 3168:-39 3750:-49 5216:-999
152421 0:-999 42:-63 230:-76 325:-84 889:-73 1285:-90 1341:-89 3910:-87 4430:-81 4483:-42 4870:-82 5216:-999
152422 0:-999 23:-40 232:-37 828:-86 2490:-75 5216:-999
152423 0:-999 23:-40 232:-35 1364:-66 1907:-74 2820:-90 4071:-73 4430:-86 5167:-69 5216:-999
152547 0:-999 374:-84 603:-70 989:-49 1813:-46 2251:-80 3154:-75 3362:-62 3881:-45 4252:-73 5216:-999
152636 0:-999 579:-80 1907:-67 2779:-80 2820:-73 3053:-49 3129:-45 4234:-79 4695:-86 5097:-84 5216:-999
153002 0:-999 106:-81 867:-53 1256:-84 1445:-42 1665:-42 1984:-83 2254:-83 4569:-74 5188:-53 5206:-70 5216:-999
153079 0:-999 77:-76 867:-49 1256:-78 1445:-42 1665:-42 2254:-77 2463:-76 4110:-71 4569:-67 5206:-61 5216:-999
153168 0:-999 101:-71 697:-78 721:-70 1108:-78 1723:-67 3244:-54 3723:-46 4083:-77 4446:-88 4795:-77 5216:-999
153420 0:-999 197:-83 1710:-78 2765:-54 3036:-61 3475:-88 3896:-78 4275:-75 4279:-90 4713:-76 4739:-58 5216:-999
153568 0:-999 698:-66 1853:-74 2085:-68 2890:-79 2927:-83 2995:-64 3632:-48 4173:-80 4248:-86 4985:-64 5216:-999
153569 0:-999 59:-74 1934:-61 2085:-61 2995:-67 3350:-70 3532:-78 3632:-53 4000:-63 4649:-77 4990:-63 5216:-999
153926 0:-999 953:-54 980:-73 1201:-47 1461:-84 2700:-53 2924:-39 3409:-54 3568:-41 3891:-52 5014:-82 5216:-999
154045 0:-999 23:-52 230:-76 232:-44 863:-77 1137:-79 1364:-60 3020:-79 4071:-66 5167:-74 5216:-999
154222 0:-999 971:-61 1081:-58 1176:-58 1200:-61 1223:-64 1624:-44 2288:-68 2335:-52 2856:-58 3205:-69 5216:-999
154237 0:-999 86:-86 366:-85 1331:-86 1419:-42 2644:-53 2837:-41 3921:-89 4161:-87 4660:-87 4990:-87 5216:-999
154249 0:-999 103:-76 1697:-66 2225:-81 2451:-76 2479:-30 3129:-87 3677:-75 3692:-30 4158:-74 5216:-999
154250 0:-999 449:-68 953:-82 1372:-61 1614:-60 1973:-60 3531:-83 3955:-80 4980:-58 5216:-999
154315 0:-999 103:-68 889:-71 1007:-60 2326:-70 2451:-71 2479:-32 3692:-32 3706:-70 3993:-56 5216:-999
154378 0:-999 953:-46 980:-62 2924:-36 3409:-32 3531:-46 3568:-36 3691:-73 3955:-49 4723:-71 5014:-63 5216:-999
154379 0:-999 257:-36 540:-53 1890:-58 1974:-58 2122:-55 2138:-55 2768:-64 3188:-49 3361:-53 5216:-999
154539 0:-999 885:-69 1748:-62 2341:-71 2504:-65 2695:-68 2993:-54 3152:-67 3905:-69 3985:-77 4160:-80 5216:-999
154540 0:-999 885:-67 1748:-56 2334:-71 2341:-75 2695:-68 2993:-51 3152:-64 3905:-69 4160:-82 5216:-999
154541 0:-999 1201:-39 1402:-86 1461:-78 2700:-49 2924:-34 3409:-38 3568:-33 3851:-86 3891:-49 4414:-78 5216:-999
154548 0:-999 396:-84 602:-88 1258:-58 1499:-87 1670:-44 1809:-67 1878:-90 2239:-81 4399:-59 5216:-999
154549 0:-999 1761:-70 1974:-63 2122:-65 2316:-48 2335:-50 2665:-70 2768:-81 3804:-87 3994:-70 5168:-69 5216:-999
154648 0:-999 42:-82 889:-79 892:-60 1144:-53 1285:-42 3469:-36 3910:-80 4695:-76 4870:-64 5216:-999
154649 0:-999 94:-67 359:-38 1425:-49 2141:-79 2977:-69 3105:-39 3993:-77 4598:-37 4842:-42 4953:-67 5216:-999
154650 0:-999 94:-66 359:-41 1425:-47 2867:-75 3105:-38 4598:-52 4842:-42 4953:-68 5020:-68 5183:-43 5216:-999
154651 0:-999 514:-62 786:-73 1393:-46 1467:-65 1534:-49 2033:-60 3504:-55 3588:-76 3964:-61 4189:-71 5216:-999
154836 0:-999 325:-81 889:-78 892:-57 1144:-55 1285:-41 1528:-79 3469:-31 3910:-73 4483:-75 4870:-55 5216:-999
154837 0:-999 23:-36 232:-39 1137:-86 1364:-56 2490:-75 3020:-87 3329:-83 3711:-80 4071:-64 5167:-74 5216:-999
154838 0:-999 23:-39 232:-37 828:-82 1364:-73 2858:-69 3529:-84 3833:-83 4071:-67 4546:-73 5167:-65 5216:-999
154839 0:-999 23:-40 230:-75 232:-35 828:-90 1364:-62 2490:-75 2820:-89 3020:-86 3833:-77 4071:-64 5216:-999
154912 0:-999 240:-31 696:-76 1606:-55 2075:-79 5216:-999
155043 0:-999 42:-66 230:-80 325:-86 889:-63 1285:-87 1528:-79 3329:-89 4430:-83 4695:-81 5095:-81 5216:-999
155044 0:-999 433:-71 1009:-36 1508:-72 1823:-87 1968:-77 1997:-74 3071:-72 4154:-83 4854:-85 4976:-61 5216:-999
155087 0:-999 23:-56 232:-56 653:-85 1323:-66 1364:-63 1629:-58 2410:-81 3529:-83 4071:-62 5216:-999
155088 0:-999 23:-29 232:-33 392:-84 1137:-83 1364:-62 1528:-77 2490:-72 4071:-72 5167:-68 5216:-999
155134 0:-999 1194:-84 1252:-78 2919:-73 2995:-60 4000:-63 4397:-65 4806:-84 4911:-58 5097:-84 5216:-999
155135 0:-999 230:-70 325:-69 889:-74 892:-40 1144:-40 2172:-82 2410:-73 3833:-88 3910:-64 4870:-71 5216:-999
155309 0:-999 46:-78 362:-40 668:-52 2229:-48 2456:-80 3296:-78 4051:-81 4083:-83 4682:-63 5176:-81 5216:-999
155310 0:-999 45:-83 357:-66 2118:-63 2387:-62 3835:-86 3844:-72 3953:-79 4061:-79 4066:-67 4797:-78 5216:-999
155650 0:-999 95:-59 366:-77 1331:-59 2041:-78 3096:-84 3673:-87 4303:-41 4538:-57 5027:-77 5196:-78 5216:-999
156112 0:-999 79:-72 138:-66 894:-72 2114:-65 2874:-65 3349:-88 3633:-72 3672:-72 4260:-64 5008:-65 5216:-999
156179 0:-999 154:-75 1391:-73 1748:-69 2341:-67 2504:-60 2695:-61 2993:-58 3152:-53 3905:-67 4160:-83 5216:-999
156215 0:-999 23:-37 230:-77 232:-35 392:-85 1364:-61 1528:-82 4071:-68 4546:-81 4695:-88 5167:-73 5216:-999
156216 0:-999 23:-41 232:-33 392:-78 828:-90 1137:-83 1364:-59 2490:-70 4071:-61 4546:-72 5167:-74 5216:-999
156217 0:-999 23:-41 232:-59 828:-88 1137:-83 1364:-63 1705:-63 2490:-73 3645:-77 4071:-70 5167:-76 5216:-999
156251 0:-999 151:-56 1901:-55 2122:-59 2316:-59 2773:-72 2856:-58 2924:-66 3691:-66 3792:-56 4781:-63 5216:-999
156570 0:-999 23:-78 232:-82 392:-49 653:-80 1137:-74 1696:-86 2410:-89 3020:-69 3248:-65 5216:-999
156571 0:-999 23:-81 232:-73 392:-49 653:-83 1137:-72 1528:-80 3020:-69 3100:-82 3248:-64 5216:-999
156593 0:-999 23:-49 232:-45 392:-88 828:-89 1137:-85 1364:-69 3020:-88 3709:-61 4071:-74 4546:-86 5216:-999
156618 0:-999 23:-37 60:-79 232:-37 1323:-70 1364:-61 1528:-79 3833:-86 4071:-59 4546:-82 5167:-82 5216:-999
156619 0:-999 230:-64 828:-89 1137:-77 1528:-66 2490:-70 2820:-82 3020:-77 4335:-79 4430:-86 5167:-73 5216:-999
156723 0:-999 23:-33 232:-33 828:-82 1364:-59 2436:-77 2490:-75 3529:-75 3833:-81 4071:-74 5167:-61 5216:-999
156724 0:-999 10:-78 23:-42 232:-35 828:-85 1364:-74 2490:-76 3020:-78 3833:-80 5070:-85 5167:-68 5216:-999
156884 0:-999 310:-60 479:-79 669:-60 1195:-76 1223:-80 1890:-79 3500:-64 3924:-75 4339:-78 4849:-61 5216:-999
156885 0:-999 299:-62 310:-57 669:-59 1195:-64 2384:-64 3500:-63 3924:-72 4325:-48 4557:-58 4699:-74 5216:-999
157097 0:-999 653:-79 655:-68 1253:-73 1321:-68 2896:-37 3529:-75 3909:-73 4071:-77 4510:-70 4546:-56 5216:-999
157160 0:-999 23:-66 230:-63 232:-61 392:-32 653:-76 872:-82 1182:-75 1696:-64 3020:-61 3248:-54 5216:-999
157161 0:-999 230:-71 325:-75 889:-46 2820:-77 3469:-64 3910:-57 4430:-72 4483:-12 4695:-67 5095:-70 5216:-999
157162 0:-999 42:-61 828:-83 1285:-77 1528:-73 2820:-79 3329:-89 4430:-70 4483:-44 4695:-71 5095:-73 5216:-999
157163 0:-999 446:-62 1997:-71 2463:-76 3198:-53 3339:-53 3517:-67 3791:-67 5216:-999
157195 0:-999 103:-74 1007:-73 2326:-78 2479:-33 3692:-24 3706:-73 3993:-75 5097:-74 5183:-77 5216:-999
157196 0:-999 103:-69 1080:-84 2175:-77 2225:-84 2451:-77 2479:-33 3692:-31 3706:-64 4602:-91 5097:-82 5216:-999
157314 0:-999 230:-80 889:-70 1285:-84 1341:-77 1907:-79 3469:-70 3910:-79 4430:-76 4695:-74 5095:-73 5216:-999
157315 0:-999 230:-76 325:-77 889:-72 1528:-74 1907:-84 3329:-87 3706:-90 3910:-82 4483:-41 5095:-77 5216:-999
157333 0:-999 42:-60 230:-72 325:-78 889:-65 1341:-75 1528:-80 4483:-35 4870:-79 5095:-67 5163:-63 5216:-999
157334 0:-999 230:-60 1528:-62 2410:-66 3711:-61 3833:-67 4335:-66 5070:-68 5167:-58 5216:-999
157335 0:-999 230:-60 889:-67 1528:-61 1705:-63 2410:-66 2490:-67 3129:-74 3833:-64 3910:-76 5216:-999
157784 0:-999 2261:-65 2634:-72 2841:-78 3406:-14 3686:-60 3995:-72 4129:-68 4344:-82 4822:-64 5103:-59 5216:-999
157819 0:-999 1201:-44 1402:-83 2700:-51 2768:-81 2924:-39 3409:-39 3568:-39 3891:-51 4414:-83 4812:-46 5216:-999
158268 0:-999 42:-60 230:-72 889:-66 1528:-73 1737:-87 1907:-75 2172:-84 3329:-84 4631:-86 5216:-999
66379 0:-999 144:-68 249:-73 623:-74 903:-84 1901:-67 1974:-58 2335:-56 2617:-75 3727:-49 4781:-82 5216:-999
66410 0:-999 23:-38 230:-91 232:-37 828:-86 1137:-81 1253:-93 1528:-90 1705:-95 5167:-84 5216:-999
66422 0:-999 828:-89 889:-66 1285:-85 1341:-84 3469:-76 3910:-79 4430:-83 4483:-29 4695:-76 5095:-77 5216:-999
66432 0:-999 230:-63 828:-90 889:-64 1967:-76 2451:-68 3329:-81 4695:-76 4911:-76 5216:-999
66663 0:-999 3222:-68 3654:-33 4994:-70 5216:-999
66664 0:-999 992:-68 2224:-74 3030:-78 3222:-64 3654:-39 4923:-71 4994:-63 5216:-999
66678 0:-999 655:-71 1712:-86 2504:-79 2858:-66 2928:-74 3036:-79 3475:-75 4197:-81 4279:-87 5167:-74 5216:-999
66679 0:-999 230:-61 655:-66 1253:-64 1364:-73 2504:-77 2858:-63 2896:-61 3036:-74 3909:-79 4546:-53 5216:-999
