54062 0:-999 436:-73 1091:-61 1095:-90 1113:-88 1304:-81 2922:-999
33740 0:-999 80:-47 815:-73 1236:-59 1804:-66 2086:-89 2296:-59 2682:-47 2849:-46 2850:-66 2922:-999
54188 0:-999 475:-72 1056:-77 1219:-45 1582:-48 2083:-40 2405:-51 2482:-30 2537:-48 2797:-40 2922:-999
78921 0:-999 227:-60 349:-60 604:-75 777:-57 1263:-58 1929:-65 2478:-77 2525:-60 2702:-60 2789:-66 2922:-999
26477 0:-999 391:-93 448:-82 453:-82 1200:-74 1300:-74 1898:-89 1995:-82 2117:-70 2183:-93 2849:-80 2922:-999
26479 0:-999 227:-60 244:-74 349:-61 771:-66 829:-83 1107:-70 1263:-69 1783:-71 2545:-82 2710:-85 2922:-999
26618 0:-999 403:-83 740:-66 860:-34 1371:-84 1826:-84 2369:-80 2922:-999
26624 0:-999 232:-67 809:-82 1492:-69 1619:-50 1900:-51 2112:-56 2239:-81 2748:-56 2922:-999
26826 0:-999 252:-67 268:-26 334:-79 1049:-60 2120:-69 2573:-33 2922:-999
26917 0:-999 496:-79 668:-51 799:-83 1200:-70 1219:-73 1361:-75 1721:-69 2478:-80 2718:-81 2903:-51 2922:-999
27053 0:-999 262:-65 1018:-72 1193:-77 2061:-66 2368:-79 2460:-86 2553:-86 2660:-93 2922:-999
27054 0:-999 91:-62 424:-70 470:-70 784:-65 1201:-91 1270:-71 1557:-89 1576:-65 1883:-51 2130:-49 2922:-999
27163 0:-999 94:-78 481:-76 487:-78 771:-31 792:-62 794:-56 1724:-84 1743:-48 2035:-84 2103:-76 2922:-999
27236 0:-999 104:-71 304:-59 369:-48 776:-65 1090:-64 1598:-69 1718:-69 2326:-76 2667:-71 2730:-72 2922:-999
27386 0:-999 373:-93 581:-44 617:-61 804:-88 1371:-74 1393:-60 1688:-87 2400:-55 2609:-85 2654:-44 2922:-999
27436 0:-999 309:-57 814:-87 963:-62 1304:-79 1310:-71 1467:-81 1786:-64 1892:-53 2141:-83 2763:-85 2922:-999
27524 0:-999 74:-72 387:-55 411:-46 599:-50 682:-80 1045:-63 1222:-54 1879:-70 2245:-49 2285:-63 2922:-999
27811 0:-999 40:-76 743:-90 858:-89 1096:-88 1136:-89 1165:-82 1402:-90 1525:-88 2201:-92 2922:-999
27906 0:-999 218:-42 440:-77 616:-63 777:-74 792:-52 794:-75 955:-76 1724:-69 1929:-74 2035:-55 2922:-999
27987 0:-999 268:-34 334:-81 752:-72 1049:-53 1686:-72 2038:-77 2120:-70 2194:-72 2573:-39 2707:-85 2922:-999
28122 0:-999 187:-64 772:-82 906:-82 1576:-39 1655:-90 1833:-78 1836:-77 2104:-83 2179:-83 2922:-999
28365 0:-999 374:-74 579:-82 776:-56 1115:-45 1733:-80 1856:-86 2222:-70 2326:-65 2339:-74 2610:-43 2922:-999
28426 0:-999 155:-89 1159:-81 1203:-70 1312:-69 1406:-70 1752:-53 2033:-86 2165:-81 2440:-90 2922:-999
28579 0:-999 119:-79 436:-73 441:-88 997:-79 1091:-22 1113:-78 1304:-67 2014:-79 2592:-80 2715:-80 2922:-999
28580 0:-999 280:-79 502:-80 772:-70 1110:-79 1465:-79 1492:-70 1792:-79 2051:-70 2154:-73 2415:-72 2922:-999
28765 0:-999 436:-77 441:-90 882:-91 925:-92 997:-87 1091:-40 1113:-85 1295:-86 1304:-78 2102:-91 2922:-999
29278 0:-999 53:-55 649:-47 671:-55 911:-56 1098:-57 1476:-59 2159:-47 2413:-57 2484:-56 2812:-55 2922:-999
29279 0:-999 1091:-54 1304:-78 2922:-999
29635 0:-999 265:-56 909:-57 1219:-34 1392:-46 1564:-57 1582:-38 2327:-41 2458:-68 2482:-30 2797:-36 2922:-999
29801 0:-999 431:-79 693:-76 700:-81 871:-76 1041:-81 1198:-73 1362:-77 1629:-80 1973:-80 2111:-78 2922:-999
30628 0:-999 581:-35 617:-63 804:-76 1371:-68 1393:-64 1688:-81 1748:-77 2398:-80 2400:-57 2654:-32 2922:-999
31019 0:-999 71:-84 348:-82 468:-84 510:-81 563:-72 1230:-72 1659:-77 1898:-76 1955:-84 2781:-64 2922:-999
31385 0:-999 119:-85 436:-71 441:-86 997:-82 1091:-44 1113:-72 1304:-72 2014:-88 2113:-81 2592:-81 2922:-999
31642 0:-999 588:-74 786:-73 1225:-78 1236:-68 1267:-76 1671:-70 1793:-75 1805:-80 2117:-55 2320:-72 2922:-999
31766 0:-999 104:-73 116:-67 369:-40 818:-56 1090:-61 1303:-67 1718:-58 1742:-56 2339:-69 2667:-56 2922:-999
31767 0:-999 104:-66 304:-63 369:-44 776:-61 1090:-68 1598:-63 1718:-63 2326:-69 2667:-69 2730:-74 2922:-999
31994 0:-999 85:-70 128:-82 211:-75 482:-92 483:-37 867:-84 1989:-53 2493:-85 2774:-68 2791:-88 2922:-999
32146 0:-999 64:-89 389:-63 484:-60 513:-86 1902:-67 2087:-88 2200:-60 2386:-58 2416:-67 2456:-68 2922:-999
33107 0:-999 436:-72 1091:-47 1113:-80 1224:-86 1304:-70 1601:-79 2064:-81 2102:-84 2436:-92 2592:-82 2922:-999
33184 0:-999 293:-87 796:-80 1200:-81 1219:-51 1582:-60 2083:-44 2405:-61 2482:-46 2537:-55 2797:-45 2922:-999
33596 0:-999 581:-41 617:-73 804:-81 1371:-71 1393:-70 1688:-79 1748:-80 2400:-48 2449:-79 2654:-41 2922:-999
118985 0:-999 25:-45 214:-80 463:-81 501:-83 522:-80 1353:-45 1499:-80 2403:-80 2686:-82 2719:-82 2922:-999
119466 0:-999 12:-42 199:-60 424:-43 661:-59 1178:-42 1270:-43 1367:-81 1790:-73 1883:-26 2290:-78 2922:-999
119878 0:-999 55:-85 508:-79 520:-80 779:-79 836:-83 1336:-87 1525:-80 2084:-86 2657:-83 2867:-84 2922:-999
119985 0:-999 74:-78 387:-61 411:-75 599:-73 1045:-88 1222:-61 1879:-78 2245:-73 2285:-77 2593:-76 2922:-999
120560 0:-999 389:-72 608:-64 840:-51 1603:-56 1931:-60 1960:-38 2310:-62 2409:-54 2647:-68 2743:-60 2922:-999
120856 0:-999 32:-73 80:-44 448:-72 815:-77 2268:-78 2296:-67 2682:-44 2849:-47 2922:-49
121162 0:-999 90:-73 219:-68 288:-85 606:-67 684:-63 825:-54 1802:-71 2007:-49 2278:-63 2394:-75 2922:-999
121913 0:-999 232:-74 1019:-77 1218:-70 1291:-58 1492:-62 1883:-72 2154:-73 2399:-72 2598:-69 2914:-52 2922:-999
122120 0:-999 293:-56 1056:-66 1200:-66 1242:-54 1510:-68 2305:-73 2458:-66 2482:-50 2512:-39 2613:-45 2922:-999
122121 0:-999 314:-55 369:-46 771:-59 776:-62 1320:-59 1598:-51 1718:-52 2789:-57 2916:-58 2922:-999
122252 0:-999 740:-75 860:-37 2922:-999
122350 0:-999 119:-92 441:-88 753:-89 997:-93 1091:-53 1304:-84 1383:-94 2064:-94 2592:-89 2715:-90 2922:-999
122391 0:-999 104:-69 304:-54 369:-38 1090:-61 1303:-66 1598:-52 1718:-52 1742:-60 2326:-69 2667:-53 2922:-999
122470 0:-999 293:-75 777:-69 1056:-68 1200:-78 1219:-76 1361:-73 1584:-67 2482:-68 2512:-56 2613:-61 2922:-999
122865 0:-999 80:-62 391:-79 1236:-45 1803:-79 1804:-36 2095:-71 2296:-37 2493:-71 2768:-83 2850:-36 2922:-999
122891 0:-999 227:-60 314:-76 349:-60 771:-63 777:-60 1263:-65 1929:-71 2080:-65 2525:-58 2852:-71 2922:-999
122892 0:-999 128:-88 136:-81 601:-80 777:-81 867:-86 1804:-74 1824:-78 2117:-68 2296:-71 2850:-75 2922:-999
122893 0:-999 85:-68 128:-79 211:-71 483:-36 1236:-85 1989:-52 2117:-69 2357:-52 2791:-80 2809:-68 2922:-999
122894 0:-999 85:-67 601:-94 1236:-88 1989:-51 2117:-72 2268:-85 2357:-51 2774:-73 2922:-999
122895 0:-999 85:-61 128:-85 483:-51 990:-83 1989:-53 2357:-53 2791:-93 2809:-61 2922:-999
122896 0:-999 85:-64 128:-86 483:-32 990:-85 1989:-53 2117:-71 2296:-93 2357:-53 2474:-82 2809:-64 2922:-999
122897 0:-999 232:-61 1019:-86 1492:-68 1619:-54 1836:-86 1900:-54 1964:-76 2112:-52 2223:-88 2748:-52 2922:-999
123152 0:-999 104:-69 304:-65 369:-37 1090:-58 1718:-54 1860:-82 2326:-73 2507:-43 2667:-66 2730:-76 2922:-999
123482 0:-999 740:-71 860:-39 1371:-89 2369:-89 2922:-999
123625 0:-999 386:-78 487:-86 520:-81 638:-78 1258:-79 1411:-72 1441:-64 1489:-79 2080:-67 2549:-72 2922:-999
123631 0:-999 25:-32 214:-64 463:-63 501:-68 522:-64 736:-76 1471:-58 1499:-64 2403:-64 2515:-71 2922:-999
123942 0:-999 314:-73 777:-75 980:-83 1109:-81 1219:-67 1263:-76 1929:-54 2482:-76 2789:-72 2852:-31 2922:-999
124048 0:-999 119:-75 997:-83 1091:-48 1095:-76 1113:-83 1304:-74 2922:-999
33740 0:-999 80:-47 815:-73 1236:-59 1804:-66 2086:-89 2296:-59 2682:-47 2849:-46 2850:-66 2922:-999
124394 0:-999 188:-75 252:-83 268:-38 334:-77 1049:-67 1332:-84 1695:-83 2120:-58 2194:-87 2573:-40 2922:-999
34203 0:-999 314:-28 316:-69 425:-73 440:-63 496:-67 620:-74 777:-33 792:-67 1441:-63 2720:-68 2922:-999
124588 0:-999 740:-65 860:-33 1371:-89 2922:-999
124649 0:-999 403:-91 740:-63 860:-34 940:-90 2922:-999
124666 0:-999 104:-78 709:-63 820:-68 1046:-66 1330:-58 1598:-80 2312:-64 2390:-68 2532:-60 2667:-70 2922:-999
34465 0:-999 265:-85 314:-84 448:-79 714:-79 746:-85 1219:-69 1564:-81 2098:-76 2458:-74 2527:-80 2922:-999
34466 0:-999 265:-67 909:-61 1219:-49 1392:-48 1564:-64 1582:-58 2327:-55 2405:-52 2482:-42 2797:-61 2922:-999
124797 0:-999 293:-80 314:-79 1056:-73 1173:-73 1219:-72 1361:-74 2482:-66 2512:-44 2613:-52 2797:-79 2922:-999
34530 0:-999 147:-75 433:-75 879:-69 1458:-70 1623:-75 2114:-75 2361:-66 2396:-70 2451:-64 2663:-71 2922:-999
34531 0:-999 46:-81 81:-67 661:-73 879:-66 1218:-64 1291:-42 1712:-65 2051:-59 2598:-67 2914:-52 2922:-999
124898 0:-999 293:-41 314:-70 1056:-70 1219:-69 1361:-62 2482:-66 2512:-53 2537:-77 2613:-58 2752:-79 2922:-999
34682 0:-999 232:-61 1193:-92 1232:-81 1492:-72 1619:-41 1900:-41 2112:-48 2598:-88 2748:-48 2922:-999
34772 0:-999 316:-52 536:-74 685:-63 1258:-75 1287:-71 1631:-49 2103:-49 2458:-78 2620:-75 2720:-53 2922:-999
35197 0:-999 348:-83 391:-84 706:-87 1236:-81 1327:-77 1898:-77 1945:-87 2183:-78 2268:-77 2768:-77 2922:-999
125538 0:-999 303:-57 709:-74 1434:-60 1562:-78 1605:-67 1715:-78 2167:-66 2343:-67 2662:-48 2739:-65 2922:-999
35332 0:-999 201:-61 211:-51 448:-67 482:-64 601:-72 1173:-68 2296:-68 2421:-54 2546:-75 2849:-75 2922:-999
35519 0:-999 19:-51 80:-61 1236:-69 1804:-73 1849:-76 2296:-73 2682:-60 2849:-46 2850:-72 2922:-50
125993 0:-999 28:-85 91:-84 210:-77 772:-70 786:-81 879:-82 947:-75 1019:-70 1883:-73 2051:-69 2922:-999
126048 0:-999 411:-47 649:-77 911:-75 1098:-43 1222:-41 1367:-68 1557:-65 1879:-68 2285:-61 2575:-55 2922:-999
126127 0:-999 88:-80 201:-75 933:-43 1982:-59 1989:-47 2117:-75 2171:-59 2296:-85 2320:-84 2548:-49 2922:-999
126194 0:-999 104:-73 369:-52 776:-63 1115:-76 1598:-55 1718:-54 2507:-52 2667:-64 2730:-78 2901:-47 2922:-999
35991 0:-999 25:-52 214:-73 522:-73 1122:-79 1471:-65 1499:-73 2403:-73 2460:-63 2515:-68 2576:-80 2922:-999
36023 0:-999 101:-80 281:-48 643:-80 740:-74 864:-34 1371:-70 1826:-75 1924:-76 2102:-77 2398:-80 2922:-999
36031 0:-999 104:-39 304:-47 369:-64 1090:-53 1303:-67 1598:-60 1718:-60 2326:-72 2667:-63 2730:-51 2922:-999
126320 0:-999 494:-73 685:-72 1258:-70 1287:-69 1441:-72 1489:-70 1624:-50 1631:-50 2188:-72 2620:-69 2922:-999
126374 0:-999 232:-59 641:-89 809:-78 1492:-66 1619:-45 1900:-46 1964:-75 2112:-47 2239:-80 2748:-48 2922:-999
126404 0:-999 715:-81 801:-84 985:-74 1085:-85 1279:-69 1792:-77 2223:-71 2396:-77 2437:-79 2660:-71 2922:-999
126472 0:-999 104:-65 369:-41 776:-67 818:-55 1090:-63 1303:-69 1742:-54 2507:-41 2667:-62 2730:-83 2922:-999
126661 0:-999 232:-63 809:-69 1099:-79 1492:-71 1619:-46 1900:-45 1964:-76 2112:-51 2239:-74 2748:-51 2922:-999
126849 0:-999 127:-88 453:-85 520:-85 831:-88 918:-80 1525:-84 1702:-78 1918:-87 2098:-78 2482:-83 2922:-999
126902 0:-999 183:-83 581:-42 617:-60 1371:-67 1393:-60 1688:-83 2400:-74 2654:-42 2680:-88 2922:-999
36710 0:-999 119:-88 436:-71 997:-88 1091:-36 1095:-81 1113:-80 1304:-72 2630:-84 2922:-999
36715 0:-999 293:-64 448:-81 529:-63 1043:-68 1056:-78 1622:-84 2098:-62 2512:-48 2527:-77 2613:-49 2922:-999
36967 0:-999 80:-42 1236:-56 1804:-60 2117:-69 2296:-50 2682:-42 2849:-42 2850:-60 2886:-72 2922:-999
36998 0:-999 777:-63 815:-63 867:-79 1200:-78 1219:-70 2117:-55 2268:-79 2421:-57 2482:-60 2752:-66 2922:-999
37047 0:-999 104:-67 174:-86 304:-64 369:-66 776:-64 1303:-63 1598:-82 1718:-81 1742:-83 2507:-88 2922:-999
127378 0:-999 373:-86 581:-41 617:-59 804:-74 1371:-72 1393:-58 2400:-50 2449:-86 2654:-41 2680:-95 2922:-999
37273 0:-999 776:-68 1092:-54 1115:-44 2222:-71 2253:-70 2481:-74 2610:-45 2759:-54 2895:-74 2919:-60 2922:-999
127618 0:-999 265:-66 909:-52 1219:-29 1392:-49 1564:-59 1582:-48 2327:-57 2405:-51 2482:-36 2527:-78 2922:-999
127674 0:-999 314:-71 481:-72 771:-44 792:-76 794:-59 1107:-86 1109:-78 1743:-36 2588:-77 2852:-85 2922:-999
37418 0:-999 33:-67 323:-75 1291:-60 1642:-63 1699:-45 1712:-41 1993:-50 2051:-65 2598:-75 2914:-61 2922:-999
127751 0:-999 483:-76 601:-77 1236:-67 1803:-48 2055:-39 2095:-50 2268:-67 2296:-72 2320:-48 2493:-49 2922:-999
37481 0:-999 232:-69 694:-62 730:-62 827:-62 1492:-84 1619:-57 1900:-57 1997:-62 2112:-65 2748:-65 2922:-999
127861 0:-999 316:-41 481:-48 536:-77 777:-70 1287:-68 1624:-54 1631:-54 2103:-48 2620:-68 2720:-41 2922:-999
37642 0:-999 81:-78 210:-78 502:-89 772:-66 1146:-84 1492:-73 1712:-83 1964:-64 2051:-66 2059:-89 2922:-999
37716 0:-999 403:-70 740:-64 860:-44 940:-86 948:-92 1371:-77 2369:-85 2922:-999
128162 0:-999 386:-76 508:-92 520:-85 1107:-85 1109:-72 1783:-84 2035:-88 2579:-79 2588:-71 2867:-89 2922:-999
38031 0:-999 214:-70 463:-68 522:-69 715:-82 1260:-84 1499:-70 1673:-84 2365:-76 2403:-69 2686:-76 2922:-999
38098 0:-999 581:-42 617:-54 804:-73 1371:-68 1393:-61 1688:-76 1748:-75 2400:-49 2609:-74 2654:-34 2922:-999
128453 0:-999 232:-62 262:-38 361:-75 985:-59 1018:-48 1193:-62 1572:-69 2061:-48 2368:-51 2553:-65 2922:-999
38182 0:-999 448:-85 529:-51 1219:-71 1361:-79 1470:-76 1622:-77 2098:-79 2482:-68 2512:-52 2613:-66 2922:-999
38231 0:-999 104:-57 116:-55 369:-49 818:-47 1442:-79 1598:-37 1718:-37 1742:-46 2507:-49 2730:-59 2922:-999
128808 0:-999 265:-51 1219:-51 1564:-60 1582:-52 2327:-49 2405:-61 2482:-29 2789:-81 2797:-42 2922:-999
38494 0:-999 265:-79 448:-69 453:-74 529:-81 909:-84 1392:-79 1720:-44 2098:-81 2327:-80 2482:-58 2922:-999
129156 0:-999 173:-84 348:-86 476:-84 697:-87 706:-87 1668:-75 1803:-77 2268:-71 2768:-79 2833:-80 2922:-999
129212 0:-999 128:-89 201:-79 318:-78 483:-37 867:-75 1849:-78 2117:-70 2877:-74 2922:-999
129213 0:-999 581:-39 617:-63 804:-87 1371:-73 1393:-64 1748:-83 2398:-89 2400:-59 2609:-83 2654:-45 2922:-999
129264 0:-999 436:-72 1091:-42 1095:-89 1113:-72 1304:-62 1573:-87 2592:-89 2820:-91 2922:-999
129422 0:-999 314:-69 475:-83 1043:-76 1056:-81 1219:-49 1582:-56 2405:-56 2458:-79 2482:-39 2797:-42 2922:-999
129449 0:-999 88:-80 201:-75 211:-73 318:-75 1327:-89 1849:-75 1982:-61 2171:-61 2183:-88 2421:-80 2922:-999
129450 0:-999 79:-89 88:-82 448:-65 909:-80 918:-82 1225:-87 1918:-80 2183:-90 2421:-82 2527:-81 2922:-999
39194 0:-999 403:-75 740:-73 940:-89 1924:-90 2658:-92 2922:-999
39195 0:-999 403:-76 429:-91 500:-91 740:-47 860:-51 940:-85 1371:-69 2239:-94 2367:-94 2680:-80 2922:-999
129587 0:-999 581:-40 617:-54 804:-78 1371:-69 1393:-54 1748:-78 2400:-49 2609:-78 2654:-41 2680:-86 2922:-999
39295 0:-999 104:-68 304:-57 369:-47 1090:-63 1442:-76 1598:-33 1718:-34 1742:-48 2667:-61 2730:-66 2922:-999
129635 0:-999 466:-56 1008:-73 1642:-64 1699:-56 1771:-46 1993:-72 2108:-71 2154:-62 2399:-68 2914:-46 2922:-999
171520 0:-999 265:-59 909:-58 1219:-30 1392:-46 1564:-60 1582:-53 2327:-57 2405:-53 2482:-38 2797:-51 2922:-999
130013 0:-999 174:-84 374:-75 776:-59 1543:-81 1733:-86 1860:-81 2326:-75 2339:-76 2754:-85 2759:-48 2922:-999
130014 0:-999 227:-60 349:-64 371:-56 677:-79 733:-53 771:-67 1029:-78 2525:-65 2702:-61 2922:-999
171655 0:-999 119:-71 436:-63 753:-85 1091:-44 1113:-82 1304:-69 2064:-78 2592:-81 2922:-999
130250 0:-999 442:-78 448:-78 529:-78 909:-74 980:-84 1103:-79 1622:-78 1848:-82 1995:-82 2168:-83 2922:-999
130251 0:-999 442:-80 529:-80 697:-80 706:-82 980:-84 1375:-84 1747:-88 1803:-82 1995:-78 2752:-76 2922:-999
130417 0:-999 502:-41 1218:-39 1232:-58 1291:-77 1492:-62 1535:-49 2051:-74 2114:-79 2359:-54 2598:-58 2922:-999
130533 0:-999 211:-67 318:-68 482:-80 601:-79 815:-68 1200:-84 2117:-62 2296:-74 2774:-58 2877:-61 2922:-999
172204 0:-999 304:-52 369:-39 776:-76 1090:-54 1598:-40 1718:-40 2326:-66 2339:-72 2667:-59 2730:-59 2922:-999
130604 0:-999 468:-73 706:-75 1252:-35 1663:-81 1671:-75 1898:-70 1945:-74 2268:-74 2320:-86 2541:-74 2922:-999
131046 0:-999 81:-87 210:-86 232:-54 694:-54 879:-83 1492:-61 1833:-88 1997:-55 2114:-71 2598:-85 2922:-999
131219 0:-999 104:-70 116:-65 304:-61 776:-60 818:-59 1484:-61 1718:-64 2326:-73 2481:-81 2895:-81 2922:-999
131411 0:-999 502:-47 772:-77 1218:-42 1232:-61 1440:-58 1535:-58 1628:-43 2051:-77 2059:-47 2359:-58 2922:-999
173238 0:-999 37:-52 205:-64 251:-71 974:-44 1249:-52 1274:-50 1359:-53 1942:-48 2418:-79 2661:-53 2922:-999
173308 0:-999 442:-63 762:-75 831:-78 1293:-78 1560:-91 1702:-86 1928:-92 1995:-75 2267:-90 2922:-999
173358 0:-999 123:-91 513:-83 709:-89 746:-84 872:-27 1237:-88 1363:-87 2087:-82 2626:-48 2831:-56 2922:-999
173640 0:-999 273:-73 462:-40 497:-83 951:-85 1332:-72 1509:-51 1551:-84 1737:-85 1899:-76 2922:-999
132117 0:-999 80:-66 1236:-46 1804:-38 1805:-50 2055:-68 2296:-50 2320:-63 2849:-58 2850:-38 2922:-86
132118 0:-999 448:-86 601:-77 815:-75 1803:-77 1805:-39 2055:-69 2296:-42 2493:-69 2849:-61 2850:-43 2922:-999
132226 0:-999 188:-84 252:-82 268:-38 334:-79 1049:-71 1686:-85 2038:-87 2120:-71 2194:-85 2573:-36 2922:-999
132227 0:-999 188:-74 252:-71 268:-33 334:-74 1049:-78 1782:-84 2120:-65 2194:-91 2315:-95 2573:-38 2922:-999
132264 0:-999 183:-80 581:-36 617:-52 864:-84 898:-89 1371:-58 1393:-52 2400:-47 2609:-69 2654:-36 2922:-999
173893 0:-999 232:-55 809:-68 1492:-71 1619:-55 1900:-55 1964:-72 2112:-54 2239:-67 2748:-54 2922:-999
173930 0:-999 85:-55 483:-29 601:-80 1804:-85 1989:-53 2117:-66 2357:-53 2809:-55 2850:-76 2922:-999
173941 0:-999 369:-42 579:-80 776:-65 1090:-67 1598:-59 1718:-60 2326:-66 2507:-42 2667:-60 2730:-72 2922:-999
173990 0:-999 579:-75 776:-49 1092:-61 1115:-42 1733:-78 1860:-85 2326:-72 2610:-42 2759:-61 2895:-76 2922:-999
173991 0:-999 45:-75 173:-73 552:-73 850:-78 1230:-72 1452:-49 2054:-49 2060:-64 2129:-64 2768:-82 2922:-999
132407 0:-999 211:-44 318:-44 815:-63 1173:-63 1200:-80 1720:-70 2117:-56 2376:-73 2482:-61 2774:-65 2922:-999
174051 0:-999 104:-64 304:-61 369:-45 579:-77 1303:-65 1442:-91 1598:-47 1718:-47 2555:-85 2667:-59 2922:-999
174066 0:-999 201:-63 211:-58 448:-69 815:-58 1173:-67 1668:-86 2421:-54 2768:-86 2774:-66 2849:-81 2922:-999
132530 0:-999 579:-81 776:-56 1115:-43 1442:-85 1733:-83 2326:-75 2339:-81 2481:-80 2759:-52 2895:-79 2922:-999
132707 0:-999 374:-78 776:-63 1092:-55 1115:-44 2222:-80 2316:-78 2339:-78 2481:-83 2759:-55 2895:-83 2922:-999
132733 0:-999 581:-42 617:-57 804:-73 1371:-69 1393:-58 1748:-73 2400:-50 2449:-80 2609:-72 2654:-38 2922:-999
174378 0:-999 119:-78 436:-76 997:-78 1091:-47 1113:-85 1295:-83 1304:-73 2064:-78 2592:-85 2922:-999
174379 0:-999 71:-91 92:-91 476:-91 1066:-83 1327:-91 1793:-90 1898:-77 2183:-90 2768:-77 2833:-83 2922:-999
132965 0:-999 1:-60 2:-79 204:-83 248:-36 323:-45 1223:-43 1262:-73 1823:-38 2108:-59 2441:-46 2922:-999
132991 0:-999 173:-88 448:-81 453:-73 529:-57 588:-82 1225:-89 1668:-81 2327:-78 2421:-87 2688:-88 2922:-999
133207 0:-999 529:-84 714:-56 746:-83 1071:-86 1200:-81 1683:-70 1702:-74 2098:-75 2168:-86 2327:-83 2922:-999
133208 0:-999 293:-68 529:-65 1200:-76 1747:-85 1848:-86 2098:-78 2327:-84 2458:-79 2512:-53 2613:-60 2922:-999
133264 0:-999 119:-88 753:-86 997:-88 1091:-46 1095:-85 1113:-82 1295:-89 1304:-81 2064:-88 2592:-87 2922:-999
174988 0:-999 18:-54 137:-67 484:-41 607:-69 1068:-87 1401:-86 1626:-87 2200:-54 2378:-88 2456:-67 2922:-999
133456 0:-999 273:-78 462:-45 747:-79 951:-89 1332:-78 1333:-89 1509:-53 1899:-73 2175:-89 2452:-74 2922:-999
175058 0:-999 432:-96 1203:-71 1312:-69 1406:-68 1641:-60 1705:-77 1752:-61 1786:-84 1892:-94 2033:-80 2922:-999
175059 0:-999 94:-68 127:-81 442:-80 448:-90 529:-82 536:-69 771:-62 1200:-69 1300:-91 1683:-69 2922:-999
175128 0:-999 19:-85 1236:-57 1300:-89 1898:-84 2117:-86 2320:-65 2768:-84 2849:-64 2850:-56 2922:-85
175187 0:-999 33:-62 332:-62 593:-73 1083:-54 1106:-69 1228:-54 1260:-67 1792:-55 2114:-68 2598:-64 2922:-999
133827 0:-999 81:-81 152:-73 210:-81 879:-84 1232:-76 1291:-82 1642:-74 1964:-68 2051:-79 2114:-85 2922:-999
175478 0:-999 201:-76 448:-74 815:-80 1819:-77 2296:-69 2421:-79 2682:-52 2849:-46 2922:-51
133906 0:-999 453:-75 529:-77 1173:-71 1720:-45 2098:-70 2421:-76 2482:-64 2512:-74 2527:-76 2922:-999
133909 0:-999 80:-56 1236:-70 1804:-69 2117:-79 2482:-80 2682:-56 2774:-81 2849:-50 2877:-81 2922:-51
133944 0:-999 155:-84 238:-83 1203:-65 1312:-63 1406:-63 1641:-54 1752:-61 1786:-81 1874:-82 2073:-76 2922:-999
175545 0:-999 174:-82 579:-87 776:-62 1473:-55 1495:-88 1733:-82 1856:-91 2316:-67 2326:-66 2754:-92 2922:-999
175546 0:-999 174:-76 579:-78 776:-60 1442:-83 1543:-86 1733:-83 1856:-88 2316:-69 2326:-62 2895:-77 2922:-999
134095 0:-999 232:-60 809:-73 1492:-73 1619:-43 1900:-43 1964:-81 2112:-49 2239:-79 2922:-999
134371 0:-999 128:-84 201:-76 482:-85 483:-21 867:-72 1849:-75 2117:-78 2421:-79 2791:-82 2922:-999
134416 0:-999 293:-36 314:-76 425:-85 777:-76 1056:-69 1200:-76 1219:-55 1361:-62 2482:-65 2512:-54 2922:-999
134506 0:-999 579:-80 1115:-56 1357:-93 1442:-90 1495:-92 1543:-80 1785:-79 2481:-76 2759:-69 2895:-76 2922:-999
176112 0:-999 226:-75 601:-74 697:-75 1066:-73 1236:-41 1327:-77 1898:-71 2171:-76 2320:-69 2768:-71 2922:-999
176113 0:-999 136:-57 661:-78 711:-81 786:-80 1233:-80 1294:-80 1300:-74 2171:-79 2551:-79 2922:-999
134625 0:-999 294:-78 441:-80 997:-81 1091:-48 1113:-81 1224:-86 1304:-69 1383:-87 2064:-81 2592:-80 2922:-999
134741 0:-999 403:-79 740:-59 860:-33 940:-85 2102:-89 2369:-84 2922:-999
134895 0:-999 314:-75 771:-70 799:-38 1953:-58 2013:-48 2458:-88 2478:-73 2531:-57 2789:-36 2922:-999
134945 0:-999 40:-67 201:-54 211:-55 448:-63 1833:-52 1898:-65 2421:-49 2768:-65 2824:-48 2849:-65 2922:-999
135111 0:-999 119:-88 436:-76 1091:-58 1095:-89 1113:-85 1304:-74 1601:-87 2436:-93 2632:-89 2922:-999
135983 0:-999 314:-63 792:-74 1219:-29 1582:-42 2083:-47 2405:-51 2482:-32 2537:-43 2797:-45 2922:-999
136058 0:-999 443:-74 650:-78 1285:-67 1329:-79 1332:-88 1738:-75 2025:-83 2412:-73 2452:-77 2922:-999
136059 0:-999 642:-77 650:-75 830:-89 1285:-75 1332:-86 1512:-81 1738:-75 2025:-77 2412:-59 2452:-81 2922:-999
54062 0:-999 436:-73 1091:-61 1095:-90 1113:-88 1304:-81 2922:-999
33740 0:-999 80:-47 815:-73 1236:-59 1804:-66 2086:-89 2296:-59 2682:-47 2849:-46 2850:-66 2922:-999
54188 0:-999 475:-72 1056:-77 1219:-45 1582:-48 2083:-40 2405:-51 2482:-30 2537:-48 2797:-40 2922:-999
219761 0:-999 201:-57 211:-54 318:-63 448:-65 482:-68 815:-74 867:-82 2117:-56 2421:-45 2768:-73 2922:-999
118985 0:-999 25:-45 214:-80 463:-81 501:-83 522:-80 1353:-45 1499:-80 2403:-80 2686:-82 2719:-82 2922:-999
