219595 0:-999 384:-81 878:-64 1397:-60 1489:-44 1503:-66 1553:-65 1823:-72 2298:-60 2472:-58 3249:-999
67550 0:-999 3:-52 573:-75 1354:-60 1479:-70 1706:-83 2312:-86 2332:-89 2773:-89 2861:-88 2930:-84 3249:-999
67891 0:-999 66:-73 384:-91 474:-73 567:-68 856:-58 1360:-75 1553:-65 1857:-72 2879:-45 3136:-73 3249:-999
68120 0:-999 694:-66 901:-56 1354:-84 1355:-50 1450:-50 2167:-52 2730:-79 2755:-77 2866:-66 2930:-66 3249:-999
68121 0:-999 901:-70 953:-67 1095:-62 1346:-62 2014:-76 2167:-69 2334:-77 2335:-67 2855:-86 2930:-72 3249:-999
68641 0:-999 64:-70 692:-47 858:-67 883:-70 1754:-79 2316:-73 2374:-58 2619:-66 2816:-59 3044:-75 3249:-999
69016 0:-999 34:-66 1141:-76 1205:-69 1659:-73 1971:-60 2067:-58 2295:-66 2710:-19 2825:-78 2833:-66 3249:-999
69221 0:-999 384:-79 692:-66 858:-49 1066:-55 1604:-69 1867:-49 2143:-67 2619:-50 2891:-58 3082:-71 3249:-999
69222 0:-999 187:-78 384:-69 516:-72 692:-52 858:-70 883:-69 1946:-70 2374:-57 2619:-70 3082:-75 3249:-999
69226 0:-999 52:-78 1072:-72 1316:-84 1536:-84 1649:-67 1812:-64 2021:-59 2056:-67 3085:-82 3245:-79 3249:-999
69241 0:-999 3:-56 195:-84 573:-75 760:-92 1354:-67 1479:-66 1706:-59 2312:-86 3249:-999
69350 0:-999 741:-76 1128:-76 1454:-43 1904:-66 2042:-83 2061:-71 2241:-63 2383:-67 2644:-65 3045:-68 3249:-999
69427 0:-999 128:-94 953:-62 1265:-65 1305:-83 1706:-74 1903:-76 2196:-86 2335:-62 2930:-66 3249:-999
69428 0:-999 901:-83 1043:-72 1095:-73 1265:-59 1346:-74 1706:-74 2085:-76 2167:-83 2335:-72 2930:-69 3249:-999
69588 0:-999 64:-71 187:-89 384:-73 692:-39 858:-65 1946:-79 2316:-67 2374:-64 2619:-64 2891:-61 3249:-999
69785 0:-999 195:-54 583:-64 883:-68 1763:-56 1807:-65 1948:-60 3044:-41 3055:-79 3078:-57 3249:-999
69786 0:-999 128:-78 247:-32 352:-58 1354:-78 1903:-78 2121:-78 2239:-58 2312:-57 2465:-48 3249:-999
69851 0:-999 1:-74 228:-59 362:-80 633:-68 800:-60 1070:-79 1482:-85 1901:-84 2103:-87 2355:-43 3249:-999
70670 0:-999 5:-58 956:-65 1579:-73 2163:-58 2816:-73 3082:-71 3176:-67 3249:-999
70765 0:-999 384:-74 883:-79 1754:-57 1763:-65 1946:-54 1966:-74 2157:-74 2374:-73 2746:-74 3044:-63 3249:-999
70766 0:-999 799:-74 883:-74 1754:-65 1763:-56 1807:-62 1948:-67 2200:-70 2374:-74 3044:-48 3078:-62 3249:-999
71053 0:-999 812:-67 1070:-75 1141:-77 1236:-79 1697:-84 1712:-88 2355:-61 2816:-88 3249:-999
71054 0:-999 228:-69 772:-52 812:-49 1070:-86 1130:-55 1544:-48 2069:-78 2355:-59 2453:-52 2684:-68 3249:-999
71368 0:-999 53:-48 67:-87 877:-54 1017:-62 1536:-37 2091:-69 2225:-72 2512:-50 2640:-86 3067:-62 3249:-999
71472 0:-999 346:-52 887:-67 1371:-66 1912:-41 2022:-74 2150:-44 2301:-74 2470:-74 2784:-43 2873:-76 3249:-999
71520 0:-999 362:-78 409:-64 584:-96 742:-88 1070:-98 1223:-94 2713:-93 3207:-85 3249:-999
71649 0:-999 377:-70 742:-73 800:-92 2036:-84 2138:-93 2392:-55 2713:-55 3249:-999
71779 0:-999 53:-45 67:-80 877:-45 1017:-68 1219:-89 1536:-34 2091:-66 2512:-45 2640:-80 3067:-67 3249:-999
71866 0:-999 187:-68 635:-68 801:-66 1145:-43 1454:-52 2096:-85 2241:-49 2356:-69 2391:-45 2991:-70 3249:-999
71867 0:-999 187:-84 384:-75 531:-54 950:-78 1273:-78 1928:-78 1946:-76 2580:-85 2852:-75 2904:-76 3249:-999
71907 0:-999 187:-90 664:-88 1128:-37 2083:-83 3249:-999
71911 0:-999 664:-75 1128:-27 1190:-77 2236:-77 2241:-82 2714:-75 2991:-68 3031:-87 3110:-75 3249:-999
72242 0:-999 247:-62 426:-76 573:-75 760:-57 937:-76 1239:-56 2239:-36 2312:-38 2420:-65 3082:-72 3249:-999
72669 0:-999 384:-85 1273:-85 1754:-63 1763:-57 1807:-69 1946:-52 1948:-66 2157:-93 2542:-92 3078:-67 3249:-999
73057 0:-999 3:-44 573:-68 1354:-57 1479:-52 1706:-76 2222:-88 2332:-90 2912:-86 2930:-82 3249:-999
73157 0:-999 384:-89 820:-62 836:-46 1089:-72 1530:-81 2245:-43 2424:-65 2476:-47 2591:-60 3012:-63 3249:-999
73237 0:-999 362:-84 633:-75 772:-39 800:-53 1070:-81 1130:-46 1544:-56 1901:-82 2355:-45 2684:-62 3249:-999
73470 0:-999 710:-67 1429:-82 1651:-78 1930:-82 2014:-64 2085:-78 2197:-67 2334:-64 2930:-59 3249:-999
73920 0:-999 372:-70 398:-60 440:-68 669:-66 909:-48 1681:-69 1737:-59 2561:-60 2636:-70 3087:-49 3249:-999
73921 0:-999 34:-68 782:-57 1141:-65 1477:-56 1971:-56 2067:-58 2159:-58 2295:-68 2710:-61 2739:-72 3249:-999
74027 0:-999 247:-35 352:-57 431:-77 1305:-70 2239:-51 2312:-52 2592:-61 2770:-72 2930:-71 3249:-999
74064 0:-999 409:-72 3249:-999
74065 0:-999 409:-72 3249:-999
74066 0:-999 409:-71 3249:-999
74316 0:-999 620:-47 897:-81 1354:-81 1366:-78 1694:-78 2269:-91 2332:-51 2773:-52 2837:-68 2861:-52 3249:-999
74825 0:-999 640:-88 901:-82 953:-77 1450:-82 1651:-83 1706:-83 2014:-89 2334:-82 2335:-77 2505:-89 3249:-999
74826 0:-999 640:-88 901:-82 953:-77 1450:-82 1651:-83 1706:-83 2014:-89 2334:-82 2335:-77 2505:-89 3249:-999
74827 0:-999 640:-85 710:-92 953:-46 1651:-63 1706:-83 2014:-80 2334:-81 2335:-46 2505:-84 2930:-82 3249:-999
74828 0:-999 640:-85 710:-92 953:-46 1651:-63 1706:-83 2014:-80 2334:-81 2335:-46 2505:-84 2930:-82 3249:-999
75028 0:-999 3:-88 620:-52 1354:-77 1579:-83 1694:-80 2332:-55 2773:-49 2837:-67 2861:-54 3025:-79 3249:-999
75135 0:-999 362:-66 742:-79 800:-87 1070:-87 2036:-92 2069:-92 2138:-87 2392:-82 2713:-32 3249:-999
75231 0:-999 247:-55 1553:-69 1659:-72 1720:-67 1766:-69 2239:-63 2241:-68 2816:-59 3082:-65 3249:-999
75293 0:-999 362:-85 742:-82 772:-46 812:-50 1130:-34 1482:-88 1544:-50 2103:-85 2355:-35 2453:-44 3249:-999
75366 0:-999 247:-41 352:-57 2239:-48 2312:-51 2465:-50 2592:-67 2852:-89 2904:-87 2930:-68 3249:-999
75494 0:-999 1273:-75 1604:-58 1754:-53 1763:-50 1807:-57 1946:-54 1948:-59 2816:-51 3044:-39 3078:-65 3249:-999
75647 0:-999 694:-73 1346:-79 1355:-93 1539:-58 1740:-58 1949:-59 2395:-59 2757:-81 2866:-73 2930:-88 3249:-999
75655 0:-999 309:-64 384:-86 410:-60 950:-87 1205:-52 1971:-45 2067:-62 2287:-66 2852:-90 2904:-91 3249:-999
75841 0:-999 228:-60 633:-76 800:-51 812:-53 1070:-77 1130:-52 1544:-53 2138:-52 2355:-52 2684:-60 3249:-999
75883 0:-999 111:-89 175:-82 791:-84 877:-50 1536:-37 2056:-87 2091:-72 2225:-76 2385:-89 3119:-85 3249:-999
75915 0:-999 326:-72 893:-76 1073:-24 1232:-57 2292:-79 2313:-55 2814:-69 2850:-62 2854:-71 3121:-53 3249:-999
76227 0:-999 362:-88 409:-86 3249:-999
76235 0:-999 858:-47 883:-58 1066:-64 1867:-56 1946:-77 1948:-68 2191:-56 2374:-39 2619:-46 3044:-72 3249:-999
76274 0:-999 3:-74 573:-77 620:-43 1366:-69 1479:-78 1694:-57 2332:-61 2837:-51 2861:-48 3025:-57 3249:-999
76539 0:-999 384:-77 1273:-75 1754:-58 1763:-62 1946:-49 1948:-69 1966:-67 2542:-67 2816:-69 3044:-43 3249:-999
76565 0:-999 384:-66 692:-31 858:-69 1066:-55 1867:-70 1946:-75 2374:-62 2619:-68 2659:-74 2891:-55 3249:-999
76567 0:-999 1243:-84 1595:-69 1766:-71 1903:-72 2061:-60 2391:-68 2394:-87 2996:-68 3045:-58 3110:-78 3249:-999
77021 0:-999 228:-63 742:-91 800:-64 812:-52 1070:-90 1130:-52 1544:-53 2138:-63 2355:-53 2684:-63 3249:-999
77022 0:-999 362:-72 742:-82 970:-92 1070:-93 2036:-91 2324:-89 2392:-88 2523:-50 2623:-90 2713:-41 3249:-999
77073 0:-999 426:-73 904:-91 1376:-75 1525:-88 1892:-83 2180:-81 2583:-90 2734:-28 2762:-68 3249:-999
77168 0:-999 80:-54 208:-74 939:-59 1360:-44 1495:-75 2137:-70 2459:-48 2662:-77 3249:-999
77998 0:-999 128:-82 1095:-58 1346:-61 1355:-60 1450:-59 1706:-69 2014:-81 2334:-81 2855:-80 3249:-999
77999 0:-999 901:-71 937:-79 1095:-45 1355:-63 1429:-67 1450:-64 1930:-67 2167:-72 2755:-71 2930:-70 3249:-999
78028 0:-999 858:-77 883:-66 943:-69 1763:-57 1807:-59 1948:-59 2374:-67 3044:-43 3055:-75 3078:-67 3249:-999
78095 0:-999 1:-85 288:-82 491:-72 1488:-54 2473:-49 2748:-82 2977:-75 2990:-54 2997:-81 3249:-999
78135 0:-999 543:-71 630:-91 1141:-86 1236:-63 1323:-57 1477:-80 1914:-71 2069:-70 2159:-79 3206:-90 3249:-999
78249 0:-999 1525:-81 1553:-89 1558:-91 1892:-70 2180:-71 2613:-79 2704:-78 2734:-43 2825:-86 3249:-999
78264 0:-999 1196:-70 1412:-66 1754:-63 1763:-61 1807:-54 1948:-58 2157:-93 2816:-74 2825:-62 3078:-60 3249:-999
78265 0:-999 692:-73 1196:-77 1754:-58 1763:-52 1948:-63 2374:-68 2619:-74 2816:-59 3055:-79 3078:-68 3249:-999
78314 0:-999 664:-83 1128:-39 1190:-87 1454:-87 1903:-89 2083:-93 2236:-87 2241:-91 2991:-78 3110:-91 3249:-999
78421 0:-999 640:-66 694:-73 827:-61 953:-65 1265:-66 1579:-70 2335:-66 2592:-64 2866:-70 2930:-50 3249:-999
78497 0:-999 64:-66 384:-71 692:-42 858:-58 883:-64 1946:-76 2374:-54 2619:-58 2816:-53 2891:-61 3249:-999
78799 0:-999 431:-87 661:-78 977:-79 1095:-91 1346:-91 1706:-86 2755:-95 3110:-93 3249:-999
78800 0:-999 937:-84 953:-77 1095:-72 1346:-72 1355:-57 1450:-57 1706:-81 2335:-82 2866:-83 2930:-68 3249:-999
78965 0:-999 362:-58 742:-73 2036:-81 2392:-81 2523:-45 2713:-24 3249:-999
78966 0:-999 362:-61 742:-71 1130:-91 2392:-84 2523:-50 2713:-33 3249:-999
79119 0:-999 384:-74 583:-76 1754:-70 1946:-52 1948:-67 1966:-74 2157:-74 2542:-74 2746:-74 3044:-50 3249:-999
26410 0:-999 694:-79 953:-55 1450:-60 1903:-64 1949:-66 2335:-54 2395:-67 2866:-77 3249:-999
26430 0:-999 384:-86 815:-58 856:-37 1360:-62 1465:-62 1553:-62 1639:-65 1857:-66 2850:-77 2874:-44 3249:-999
26481 0:-999 772:-69 800:-70 1070:-85 1130:-57 1697:-83 2355:-56 2453:-67 2816:-90 3249:-999
26535 0:-999 323:-54 739:-69 884:-48 1561:-54 1745:-41 1993:-79 2213:-85 2296:-58 2939:-53 2977:-88 3249:-999
26576 0:-999 400:-60 577:-70 1189:-46 1315:-80 1685:-78 2057:-74 2583:-79 2758:-62 3249:-999
26720 0:-999 352:-75 1265:-58 1651:-80 1706:-66 2014:-56 2085:-80 2167:-84 2334:-56 2335:-62 2930:-54 3249:-999
26721 0:-999 710:-88 901:-80 1429:-78 1651:-70 1930:-77 2014:-82 2085:-70 2167:-80 2197:-88 2334:-82 3249:-999
26722 0:-999 352:-70 431:-73 1265:-56 1355:-70 1450:-71 1706:-66 2014:-67 2334:-67 2335:-68 2930:-57 3249:-999
26758 0:-999 953:-60 1043:-81 1095:-69 1346:-68 1355:-76 1450:-75 1949:-77 2335:-59 2866:-82 3249:-999
27060 0:-999 37:-65 183:-71 486:-49 562:-49 1556:-45 1670:-71 1732:-71 1807:-63 2347:-64 2529:-38 3249:-999
27090 0:-999 827:-62 901:-88 1429:-76 1651:-79 1930:-76 2014:-60 2085:-79 2167:-88 2334:-60 2930:-55 3249:-999
27091 0:-999 400:-82 426:-63 1376:-73 1525:-86 1892:-80 2180:-80 2583:-82 2734:-39 2770:-75 2912:-89 3249:-999
27092 0:-999 943:-57 1754:-57 1807:-57 1946:-48 1948:-58 1966:-88 2157:-87 2542:-87 2746:-87 3044:-46 3249:-999
27093 0:-999 5:-54 195:-55 247:-70 956:-59 1579:-67 2053:-78 2163:-54 2562:-64 3176:-71 3188:-85 3249:-999
27316 0:-999 5:-48 384:-82 963:-63 1553:-79 1891:-75 2163:-48 2562:-63 2636:-90 2875:-84 3249:-999
27430 0:-999 228:-59 633:-73 742:-81 772:-48 800:-58 1130:-42 1901:-79 2138:-58 2355:-41 2453:-47 3249:-999
27444 0:-999 583:-66 1604:-62 1754:-54 1763:-56 1807:-61 1948:-61 2200:-62 2374:-63 3044:-42 3078:-65 3249:-999
27494 0:-999 583:-66 591:-78 950:-80 1763:-66 1928:-79 1948:-65 2816:-61 2852:-78 3044:-43 3078:-73 3249:-999
27555 0:-999 555:-85 710:-86 1579:-84 1706:-74 2014:-77 2197:-86 2222:-80 2334:-77 2912:-81 2930:-74 3249:-999
27597 0:-999 799:-71 943:-70 1754:-68 1763:-69 1807:-69 1946:-53 1948:-82 1966:-77 2746:-78 3044:-58 3249:-999
27598 0:-999 184:-80 309:-78 950:-86 1205:-73 1928:-87 1971:-64 1989:-27 2067:-63 2825:-80 2904:-88 3249:-999
27607 0:-999 323:-48 739:-68 1236:-92 1398:-50 1482:-45 1561:-48 1745:-49 2069:-69 2103:-46 2296:-41 3249:-999
27672 0:-999 901:-84 1265:-74 1651:-80 2014:-72 2085:-81 2167:-83 2334:-72 2930:-76 3249:-999
27894 0:-999 458:-66 820:-51 836:-47 1089:-69 2245:-48 2408:-79 2476:-34 2591:-46 3012:-52 3047:-76 3249:-999
27973 0:-999 362:-70 742:-70 800:-80 1366:-89 2036:-71 2392:-52 2523:-68 2623:-79 2713:-58 2999:-88 3249:-999
28041 0:-999 187:-74 272:-72 382:-66 384:-65 480:-66 828:-53 925:-64 1240:-54 2061:-62 2668:-63 3249:-999
28378 0:-999 5:-50 909:-93 963:-74 1891:-76 2163:-48 2562:-73 2965:-88 3087:-93 3249:-999
28379 0:-999 5:-58 195:-76 247:-67 384:-80 956:-76 1273:-83 1906:-78 2163:-56 3082:-85 3176:-78 3249:-999
28753 0:-999 228:-61 772:-45 800:-57 812:-58 1130:-48 1544:-58 2355:-47 2453:-45 2684:-60 3249:-999
28754 0:-999 288:-81 491:-71 658:-61 1488:-56 1505:-61 1578:-58 2003:-61 2473:-58 2977:-79 2990:-56 3249:-999
28958 0:-999 384:-77 1273:-78 1763:-70 1946:-57 1948:-75 1966:-76 2157:-76 2542:-76 2746:-76 3044:-58 3249:-999
29023 0:-999 772:-47 1130:-46 2138:-57 2355:-47 2453:-46 3249:-999
29117 0:-999 187:-64 1240:-64 1454:-56 1720:-70 1766:-70 2061:-58 2356:-67 2391:-44 3031:-57 3099:-67 3249:-999
29126 0:-999 66:-75 177:-35 458:-75 1553:-67 2200:-70 2241:-73 2434:-67 2472:-64 2591:-72 3082:-58 3249:-999
29147 0:-999 799:-72 990:-86 1742:-84 1754:-72 1763:-66 1807:-69 1867:-86 1948:-72 2425:-85 3078:-79 3249:-999
29276 0:-999 220:-61 532:-82 664:-61 1145:-73 1454:-50 2241:-67 2391:-77 2644:-67 2991:-53 3031:-70 3249:-999
29330 0:-999 228:-69 772:-56 800:-61 812:-58 1130:-51 1544:-64 2138:-61 2355:-52 2453:-56 2684:-68 3249:-999
29331 0:-999 362:-84 633:-70 772:-49 800:-63 1544:-44 1901:-84 2138:-63 2355:-38 2453:-48 2684:-64 3249:-999
29429 0:-999 123:-38 1160:-74 1608:-48 1981:-75 2062:-80 2407:-74 2521:-67 2650:-58 2740:-59 2860:-64 3249:-999
29452 0:-999 827:-78 953:-79 1037:-88 1043:-78 1095:-77 1265:-78 1346:-78 1355:-76 1450:-75 2335:-78 3249:-999
29599 0:-999 661:-77 977:-78 1706:-77 1949:-63 2395:-61 2866:-55 2930:-73 3110:-77 3249:-999
29807 0:-999 583:-70 883:-70 1754:-64 1763:-56 1807:-62 1948:-63 2374:-71 2891:-64 3044:-46 3078:-63 3249:-999
30746 0:-999 187:-76 384:-82 664:-60 1454:-48 2096:-77 2241:-61 2356:-84 2991:-57 2996:-70 3249:-999
31061 0:-999 187:-71 828:-65 1145:-54 1454:-62 1766:-62 2241:-60 2356:-71 2391:-54 3031:-70 3099:-71 3249:-999
31077 0:-999 69:-80 833:-89 1196:-69 1763:-68 1807:-54 1948:-62 2842:-73 3055:-72 3249:-999
31156 0:-999 361:-84 567:-63 856:-36 1273:-90 1495:-75 1553:-58 1857:-64 2042:-60 2260:-73 2879:-62 3249:-999
31334 0:-999 664:-68 1396:-71 1454:-56 1904:-70 2042:-75 2096:-73 2356:-87 2383:-76 2644:-67 2991:-56 3249:-999
31360 0:-999 3:-88 349:-87 384:-89 573:-80 760:-68 1239:-67 1354:-84 2239:-41 2312:-42 2420:-84 3249:-999
31466 0:-999 247:-65 384:-84 710:-62 1354:-72 1706:-65 2014:-54 2197:-62 2222:-63 2334:-54 2930:-53 3249:-999
31603 0:-999 1093:-77 1128:-46 1190:-77 1903:-92 2083:-86 2236:-78 2602:-93 2991:-74 3110:-82 3249:-999
31663 0:-999 1273:-72 1666:-82 1763:-72 1946:-51 1966:-65 2157:-65 2542:-65 2746:-65 3044:-47 3216:-82 3249:-999
31722 0:-999 620:-47 897:-76 910:-79 1354:-77 1366:-77 1886:-77 2332:-47 2837:-59 2861:-46 3025:-58 3249:-999
31770 0:-999 83:-73 235:-58 696:-59 845:-33 878:-56 1489:-43 1770:-74 1823:-71 3137:-57 3249:-999
31850 0:-999 187:-89 384:-82 474:-64 950:-92 1273:-90 1553:-53 1857:-55 1928:-90 2852:-90 2904:-90 3249:-999
32122 0:-999 901:-77 953:-53 1043:-64 1355:-60 1450:-60 1651:-71 2085:-71 2167:-78 2335:-54 2930:-74 3249:-999
32123 0:-999 901:-85 953:-55 1043:-56 1355:-67 1450:-67 1651:-75 2085:-76 2167:-84 2335:-55 2930:-66 3249:-999
32344 0:-999 384:-77 749:-75 1360:-70 1495:-68 1857:-67 2042:-54 2816:-62 2874:-57 2953:-74 3196:-78 3249:-999
32678 0:-999 661:-74 977:-74 1095:-73 1346:-73 1450:-75 1651:-84 1706:-82 2085:-84 2866:-58 3249:-999
32679 0:-999 694:-74 1043:-61 1095:-68 1346:-69 1355:-74 1539:-85 1651:-72 1706:-65 2085:-72 2395:-69 3249:-999
33050 0:-999 228:-64 633:-75 742:-88 772:-46 812:-62 1130:-35 1544:-62 2138:-53 2355:-35 2453:-46 3249:-999
33488 0:-999 228:-67 362:-91 772:-51 800:-57 1130:-41 1544:-56 2138:-56 2355:-40 2453:-52 2684:-67 3249:-999
118937 0:-999 64:-75 583:-68 858:-66 1754:-67 1763:-60 1807:-60 2816:-74 2825:-64 3044:-59 3078:-76 3249:-999
118938 0:-999 187:-84 384:-84 856:-33 1553:-55 1639:-65 2459:-62 2874:-33 2879:-65 3137:-60 3249:-999
119081 0:-999 633:-74 772:-48 800:-46 1070:-77 1231:-88 1544:-52 2138:-49 2453:-48 2684:-55 3249:-999
119082 0:-999 362:-83 633:-73 772:-46 800:-44 1130:-47 1544:-51 1901:-82 2138:-60 2453:-46 2684:-56 3249:-999
119219 0:-999 782:-73 950:-83 1141:-73 1205:-69 1477:-69 1928:-84 1971:-60 2159:-75 2710:-38 2904:-89 3249:-999
119220 0:-999 782:-56 950:-88 1141:-66 1205:-59 1971:-54 2067:-62 2295:-65 2710:-66 2716:-78 2921:-73 3249:-999
119442 0:-999 361:-82 384:-82 954:-71 1553:-60 2260:-76 2383:-56 2874:-59 2879:-43 2953:-67 3196:-68 3249:-999
120200 0:-999 131:-62 382:-52 384:-91 458:-54 1472:-56 1503:-56 1660:-47 2282:-56 2310:-59 2596:-67 3249:-999
120201 0:-999 187:-92 384:-79 692:-50 950:-87 1273:-83 1867:-84 1928:-87 1946:-83 2852:-86 2904:-87 3249:-999
120249 0:-999 228:-82 362:-87 742:-85 1859:-89 2036:-87 2392:-56 2523:-70 2684:-80 2713:-66 3249:-999
120284 0:-999 893:-72 1027:-56 1073:-40 1232:-65 1952:-60 2286:-78 2313:-56 2606:-44 2814:-66 3121:-48 3249:-999
120285 0:-999 384:-84 943:-62 950:-88 1273:-87 1754:-68 1928:-89 1946:-61 1966:-81 2157:-81 2746:-81 3249:-999
120381 0:-999 53:-68 877:-57 1017:-77 1536:-39 2021:-91 2091:-76 2512:-68 3067:-77 3249:-999
120417 0:-999 175:-48 877:-72 1033:-47 1536:-80 1806:-77 1812:-72 2021:-77 2225:-79 3085:-82 3249:-999
120444 0:-999 187:-88 195:-60 361:-85 384:-76 950:-87 1273:-78 1525:-64 1928:-86 2852:-78 2904:-78 3249:-999
120677 0:-999 175:-56 877:-81 1033:-49 1072:-76 1536:-82 1806:-76 1812:-75 2056:-69 2225:-81 3249:-999
120740 0:-999 901:-69 1429:-69 1651:-74 1706:-66 1930:-72 2014:-73 2167:-69 2197:-87 2334:-74 2930:-70 3249:-999
120741 0:-999 901:-70 937:-77 1354:-83 1355:-69 1706:-71 1903:-76 2196:-79 2755:-81 2866:-57 2930:-71 3249:-999
120742 0:-999 827:-56 1043:-59 1429:-83 1651:-76 1930:-82 2014:-51 2085:-76 2334:-51 2335:-77 2930:-65 3249:-999
120813 0:-999 901:-82 977:-60 1355:-73 1450:-73 1539:-71 1651:-79 1740:-71 2014:-83 2167:-83 2334:-83 3249:-999
120814 0:-999 661:-70 901:-72 977:-69 1539:-80 1651:-59 2014:-75 2085:-60 2167:-71 2334:-75 3249:-999
120869 0:-999 98:-85 175:-52 204:-82 1033:-51 1072:-84 1812:-81 2021:-73 2056:-70 2225:-86 2700:-85 3249:-999
121083 0:-999 187:-86 384:-81 692:-57 1273:-82 1754:-66 1928:-83 1946:-67 2816:-60 2825:-75 2904:-88 3249:-999
121174 0:-999 184:-73 309:-79 782:-64 1000:-63 1205:-61 1971:-53 1989:-33 2067:-65 2710:-73 2816:-69 3249:-999
121491 0:-999 384:-82 1754:-63 1763:-56 1807:-63 1946:-53 1948:-67 1966:-84 2157:-84 2542:-84 3044:-47 3249:-999
121649 0:-999 228:-64 633:-84 800:-67 812:-58 1070:-89 1130:-56 1544:-69 2138:-66 2355:-56 2684:-64 3249:-999
121776 0:-999 3:-44 573:-70 760:-86 1239:-86 1354:-59 1479:-65 1706:-82 2332:-90 2861:-89 3082:-93 3249:-999
121893 0:-999 220:-44 382:-73 480:-52 505:-39 828:-63 925:-52 1240:-69 1396:-69 2434:-76 2472:-72 3249:-999
122278 0:-999 633:-81 800:-60 812:-56 1070:-85 1130:-49 1901:-85 2355:-49 3249:-999
122279 0:-999 53:-52 175:-83 877:-49 1017:-64 1536:-38 2091:-63 2225:-66 2512:-53 3067:-63 3249:-999
122280 0:-999 53:-53 175:-84 877:-51 1017:-72 1536:-32 2021:-81 2091:-65 2225:-67 2512:-55 3067:-72 3249:-999
122281 0:-999 782:-67 950:-78 1205:-63 1928:-78 1971:-57 1989:-66 2067:-56 2295:-56 2833:-64 2921:-67 3249:-999
122466 0:-999 346:-56 623:-79 887:-57 1371:-57 1912:-43 2150:-41 2301:-82 2470:-80 2784:-43 3149:-83 3249:-999
122511 0:-999 177:-37 235:-60 845:-37 878:-61 1489:-43 1553:-74 1770:-74 1823:-60 3137:-68 3249:-999
122860 0:-999 184:-87 426:-69 1376:-70 1892:-84 2734:-34 2770:-83 2816:-85 3249:-999
122879 0:-999 228:-91 362:-73 742:-68 996:-90 2138:-88 2324:-90 2392:-46 2523:-78 2684:-90 2713:-56 3249:-999
123052 0:-999 883:-67 1273:-77 1763:-64 1946:-53 1948:-58 1966:-85 2157:-80 2542:-84 2746:-79 3078:-72 3249:-999
123142 0:-999 384:-80 799:-66 943:-67 1273:-76 1946:-54 2200:-78 2241:-82 2374:-87 2704:-78 3044:-64 3249:-999
123158 0:-999 53:-46 340:-82 877:-50 935:-91 1081:-86 1521:-79 1536:-40 2056:-85 2512:-46 3067:-60 3249:-999
123782 0:-999 66:-71 384:-85 583:-61 950:-88 1273:-79 1604:-70 1754:-58 1763:-58 1946:-64 3044:-50 3249:-999
123783 0:-999 664:-51 1128:-73 1454:-65 1766:-74 1903:-74 2083:-60 2096:-71 2644:-54 2991:-36 3082:-79 3249:-999
123996 0:-999 883:-70 950:-86 1273:-80 1928:-84 1946:-59 1966:-77 2157:-78 2542:-77 2904:-82 3044:-47 3249:-999
124008 0:-999 664:-63 741:-75 1454:-54 1904:-68 2075:-74 2083:-79 2356:-85 2996:-74 3249:-999
124009 0:-999 169:-76 735:-52 1525:-64 1906:-57 2222:-64 2672:-79 2943:-78 3249:-999
124282 0:-999 400:-69 426:-76 577:-78 714:-79 1189:-50 1315:-66 1825:-89 2057:-62 2583:-77 2758:-58 3249:-999
124283 0:-999 362:-81 742:-84 772:-50 1070:-78 1130:-40 1697:-88 2069:-74 2103:-83 2138:-56 3249:-999
124805 0:-999 901:-73 953:-58 1651:-61 1903:-66 2085:-61 2167:-72 2196:-84 2239:-88 2930:-72 3249:-999
124806 0:-999 128:-84 431:-79 937:-72 1346:-63 1429:-66 1706:-87 1930:-65 2855:-75 2930:-81 3249:-999
124953 0:-999 362:-70 742:-70 800:-84 1223:-89 1697:-86 1859:-86 2036:-85 2138:-89 2392:-52 2713:-55 3249:-999
125050 0:-999 400:-67 426:-73 1189:-49 1315:-85 1376:-90 1522:-78 1685:-81 2057:-65 2583:-87 2758:-49 3249:-999
125051 0:-999 400:-65 426:-70 963:-88 1189:-51 1315:-77 1522:-80 1685:-81 2057:-68 2583:-71 2758:-51 3249:-999
125218 0:-999 177:-74 220:-44 266:-75 480:-49 505:-47 925:-49 1240:-69 1553:-65 1579:-73 3249:-999
125425 0:-999 362:-65 742:-71 1739:-71 1859:-78 2036:-74 2305:-87 2392:-36 2713:-47 3249:-999
125476 0:-999 257:-82 454:-67 856:-55 2042:-49 2383:-49 2874:-58 2879:-46 3136:-67 3249:-999
125515 0:-999 228:-76 633:-78 772:-62 800:-54 1130:-40 1544:-60 2138:-54 2355:-41 2453:-62 2684:-80 3249:-999
125516 0:-999 633:-83 772:-42 800:-60 1130:-45 1544:-66 2138:-57 2355:-46 2453:-42 2684:-71 3249:-999
125549 0:-999 64:-69 187:-87 692:-41 858:-58 1066:-65 1946:-80 2374:-57 2619:-58 2852:-84 2904:-83 3249:-999
125608 0:-999 384:-83 950:-89 1273:-80 1928:-90 1946:-51 1948:-61 2816:-65 2852:-93 2904:-91 3044:-49 3249:-999
125811 0:-999 772:-64 800:-64 812:-59 1130:-51 1482:-75 1544:-59 2138:-63 2355:-51 2453:-63 2684:-67 3249:-999
125812 0:-999 228:-62 633:-80 772:-47 800:-51 812:-49 1130:-33 2138:-56 2355:-34 2453:-47 3249:-999
