54066 0:-999 760:-69 1004:-69 1239:-79 1646:-82 2590:-77 2784:-60 3666:-54 4246:-77 4835:-63 5409:-999
54069 0:-999 53:-72 711:-83 1429:-71 2319:-67 2370:-69 3835:-65 3940:-67 4356:-60 4518:-76 5409:-999
132434 0:-999 182:-82 446:-79 545:-73 2530:-86 2591:-82 3918:-72 3974:-70 4518:-78 4732:-68 5409:-999
132435 0:-999 182:-79 446:-79 545:-73 1604:-66 2530:-79 3918:-61 4194:-77 4464:-78 4518:-70 5409:-999
132473 0:-999 210:-76 549:-72 1028:-77 1196:-83 2779:-70 3012:-79 3138:-80 4124:-64 4510:-82 4874:-76 5409:-999
132498 0:-999 387:-77 569:-81 1858:-57 2021:-73 2234:-77 2961:-54 3211:-53 3262:-80 3501:-53 4029:-64 5409:-999
132552 0:-999 168:-77 1375:-83 1646:-78 1684:-73 2724:-72 2750:-72 3589:-71 4246:-67 5366:-67 5409:-999
132620 0:-999 2095:-42 2468:-82 2685:-40 2927:-33 3444:-42 4631:-67 4884:-67 5018:-57 5336:-69 5389:-59 5409:-999
132705 0:-999 613:-54 1355:-81 1515:-59 1857:-41 2278:-55 2961:-81 3849:-40 4010:-61 4029:-67 4206:-61 5409:-999
132706 0:-999 613:-54 1355:-81 1515:-59 1857:-41 2278:-55 2961:-81 3849:-40 4010:-61 4029:-67 4206:-61 5409:-999
174307 0:-999 999:-74 1453:-86 1861:-79 2623:-80 2785:-84 3757:-80 4242:-78 4427:-87 4566:-81 5279:-77 5409:-999
132714 0:-999 711:-74 847:-71 1478:-73 2102:-79 2319:-65 2370:-56 2374:-79 3821:-65 4356:-60 5165:-73 5409:-999
132715 0:-999 569:-63 1261:-27 1272:-55 1877:-71 2102:-40 2945:-39 3643:-64 4029:-55 5125:-22 5409:-999
174319 0:-999 53:-82 490:-66 711:-86 1118:-85 1478:-87 1680:-85 2370:-73 3835:-79 4356:-61 4830:-64 5409:-999
174388 0:-999 206:-67 1118:-79 1143:-80 1161:-67 1205:-84 1965:-79 2778:-86 3517:-69 4871:-85 5079:-68 5409:-999
132847 0:-999 711:-75 847:-78 1429:-70 1680:-81 2319:-69 2370:-69 3053:-66 3453:-81 3835:-64 4356:-65 5409:-999
132848 0:-999 570:-52 1429:-79 1680:-67 1966:-70 2319:-75 2370:-81 2882:-75 4366:-79 4723:-74 5151:-71 5409:-999
132857 0:-999 133:-70 1134:-60 2527:-62 3173:-64 4124:-60 4314:-73 4874:-43 5010:-69 5213:-79 5409:-999
132858 0:-999 330:-72 387:-71 1040:-61 1272:-58 3262:-66 3643:-69 4019:-51 4029:-73 4568:-72 5409:-999
132900 0:-999 130:-73 431:-67 1392:-83 2079:-61 2680:-87 4642:-37 4674:-75 5359:-80 5409:-999
132901 0:-999 1013:-86 2079:-74 2220:-85 2541:-82 3571:-88 3675:-59 4236:-91 4466:-91 4674:-80 5359:-67 5409:-999
132926 0:-999 570:-66 711:-72 2319:-61 2370:-57 3821:-46 3835:-82 4356:-59 4723:-70 4830:-46 5151:-78 5409:-999
174617 0:-999 446:-75 490:-79 545:-81 866:-73 1881:-86 3835:-79 3918:-87 4830:-83 4838:-85 5409:-999
174618 0:-999 53:-85 446:-70 490:-80 1604:-70 1881:-86 2831:-86 3643:-89 3821:-77 3835:-80 4838:-87 5409:-999
174619 0:-999 446:-73 490:-79 545:-73 866:-74 2831:-77 3038:-81 3835:-85 3918:-87 4830:-79 4838:-87 5409:-999
133059 0:-999 53:-62 446:-60 545:-59 1392:-75 1881:-69 3038:-71 3675:-73 3918:-60 3974:-73 5409:-999
133060 0:-999 182:-78 1604:-55 2831:-66 3038:-77 3207:-69 3835:-69 3918:-74 4142:-81 5409:-999
174801 0:-999 140:-44 380:-51 1189:-87 1691:-66 1877:-81 3622:-63 4010:-51 4040:-44 4145:-89 4206:-44 5409:-999
174802 0:-999 210:-67 307:-66 549:-60 852:-54 1134:-56 2044:-80 2501:-77 2779:-40 3138:-64 5409:-999
174868 0:-999 1873:-78 1898:-81 2013:-79 2286:-71 3173:-66 3569:-66 3576:-79 3788:-70 4932:-72 5073:-83 5409:-999
174869 0:-999 1873:-73 2501:-72 3173:-55 3576:-73 3788:-72 4124:-60 4427:-81 4932:-71 4980:-80 5073:-76 5409:-999
133318 0:-999 32:-71 183:-75 2759:-69 2928:-71 4050:-60 4289:-75 4432:-78 4554:-82 4597:-69 4701:-59 5409:-999
133319 0:-999 183:-78 623:-67 923:-67 1110:-91 1692:-79 1736:-89 3666:-74 4092:-51 4531:-56 4554:-79 5409:-999
133342 0:-999 623:-60 743:-83 923:-58 1004:-85 1239:-56 2347:-58 4092:-50 4531:-55 4935:-79 5001:-75 5409:-999
174941 0:-999 552:-72 1848:-75 1864:-72 2314:-80 3070:-69 3131:-69 3365:-56 3776:-75 4240:-82 4889:-47 5409:-999
133343 0:-999 623:-67 743:-89 760:-81 923:-68 1239:-70 2347:-68 4092:-49 4531:-56 4935:-82 5001:-80 5409:-999
174967 0:-999 1374:-67 1375:-83 1684:-85 3359:-75 4191:-52 4677:-79 4815:-69 5025:-74 5366:-47 5409:-999
174972 0:-999 446:-70 866:-60 1118:-79 1143:-79 1604:-62 1674:-75 1965:-81 2591:-59 3835:-69 5409:-999
175026 0:-999 369:-75 575:-69 1448:-70 2018:-82 2568:-76 3070:-45 3515:-75 3701:-70 4840:-75 4853:-69 5409:-999
175027 0:-999 575:-80 632:-83 2226:-82 2689:-84 3070:-78 3701:-79 4458:-79 4537:-82 4681:-77 4853:-78 5409:-999
175043 0:-999 968:-72 2516:-68 2647:-78 2724:-67 3826:-67 4300:-67 4677:-35 5043:-67 5146:-70 5366:-80 5409:-999
133463 0:-999 612:-69 613:-40 1515:-63 1861:-73 1877:-77 2278:-39 2413:-72 2785:-69 4029:-64 5125:-78 5409:-999
175135 0:-999 552:-60 1160:-73 1670:-59 2152:-59 2964:-62 3131:-60 3533:-60 4235:-71 4458:-81 5033:-59 5409:-999
133538 0:-999 112:-79 260:-79 1428:-67 1512:-72 2002:-81 3220:-74 3536:-80 3590:-72 4122:-76 4986:-76 5409:-999
175136 0:-999 53:-64 446:-67 490:-80 866:-54 1604:-62 3038:-77 3821:-76 3835:-65 4830:-75 4838:-72 5409:-999
175137 0:-999 53:-64 182:-70 446:-64 490:-64 3038:-61 3182:-66 3821:-71 3835:-56 4830:-72 4838:-64 5409:-999
133547 0:-999 32:-64 1967:-45 3108:-45 3632:-44 4289:-70 4301:-44 4597:-69 4835:-39 5409:-999
133548 0:-999 10:-76 1375:-70 1530:-72 1684:-83 2002:-77 2909:-63 3390:-73 3451:-79 4315:-67 4692:-64 5409:-999
175164 0:-999 711:-73 1118:-68 1965:-69 2234:-78 2374:-81 3207:-60 3821:-69 3835:-58 4830:-68 4838:-40 5409:-999
175165 0:-999 1095:-72 1440:-80 2405:-69 2782:-51 3015:-56 3234:-75 3387:-75 3645:-64 4173:-79 4953:-49 5409:-999
175175 0:-999 1814:-63 2079:-72 2416:-84 2541:-60 3300:-90 3604:-53 3675:-80 4739:-82 5020:-81 5359:-81 5409:-999
133605 0:-999 260:-69 1255:-87 2002:-77 3079:-88 3220:-74 3536:-75 3590:-68 4258:-84 4768:-90 4986:-78 5409:-999
133648 0:-999 183:-76 623:-67 923:-67 1822:-69 4092:-46 4288:-75 4531:-64 4554:-74 4935:-82 5170:-45 5409:-999
133710 0:-999 340:-71 1873:-47 2066:-59 2779:-47 3138:-75 3173:-48 3576:-58 3788:-65 4427:-63 5073:-64 5409:-999
133711 0:-999 458:-78 1290:-82 1898:-65 1947:-81 2013:-81 2286:-78 2878:-84 3403:-68 3569:-72 4932:-69 5409:-999
133718 0:-999 458:-78 1898:-69 1947:-73 2613:-83 2878:-85 3576:-72 4124:-57 4932:-70 5203:-76 5376:-77 5409:-999
133719 0:-999 206:-62 1161:-70 1965:-85 1981:-59 2454:-60 2778:-92 3055:-60 3517:-73 3950:-60 5079:-62 5409:-999
134001 0:-999 231:-75 447:-60 570:-67 926:-87 1429:-79 1680:-74 1966:-73 2882:-84 4723:-68 5151:-72 5409:-999
175631 0:-999 134:-86 1602:-76 1898:-71 1947:-81 2013:-79 2286:-62 3403:-76 3569:-65 3788:-59 4932:-73 5409:-999
175708 0:-999 206:-65 1161:-75 1205:-93 1981:-66 2454:-67 2829:-92 3055:-68 3517:-75 3950:-68 5079:-65 5409:-999
175722 0:-999 1686:-91 2750:-76 2784:-48 2807:-96 3666:-62 4288:-51 4605:-74 4767:-82 5001:-52 5409:-999
134281 0:-999 133:-61 1134:-62 3015:-69 3173:-74 4037:-47 4124:-58 4314:-66 4510:-74 4874:-44 5010:-62 5409:-999
134315 0:-999 1160:-86 1241:-80 1864:-65 2015:-80 2152:-67 3365:-56 3515:-79 4240:-79 4889:-45 5267:-78 5409:-999
175908 0:-999 330:-87 446:-74 490:-85 3038:-92 3207:-88 3821:-71 4029:-90 4215:-88 4356:-51 4830:-70 5409:-999
175909 0:-999 847:-85 866:-82 1429:-82 1478:-87 1604:-81 2370:-72 3821:-89 4356:-63 4723:-87 4830:-88 5409:-999
175910 0:-999 446:-74 847:-81 1429:-72 1680:-86 2182:-81 2370:-67 3453:-80 4356:-73 4723:-82 5151:-84 5409:-999
175947 0:-999 295:-70 1241:-64 1864:-70 2964:-57 2976:-40 3424:-48 3533:-57 4235:-39 4829:-70 4889:-74 5409:-999
134495 0:-999 847:-84 1254:-87 1429:-82 2102:-89 2182:-80 2319:-73 2370:-69 3053:-79 4723:-86 5151:-78 5409:-999
134599 0:-999 591:-53 992:-57 2239:-72 2496:-57 2723:-75 3300:-85 3675:-77 3876:-58 4207:-73 5041:-61 5409:-999
134618 0:-999 206:-65 980:-85 1118:-75 1143:-75 1161:-61 1965:-75 1981:-61 2454:-59 3517:-61 5079:-65 5409:-999
134627 0:-999 182:-73 446:-72 490:-79 1604:-62 2364:-85 2591:-82 3821:-76 3835:-74 3918:-73 4797:-82 5409:-999
134636 0:-999 485:-55 570:-48 1680:-61 1966:-68 2079:-44 4642:-57 4723:-66 5151:-66 5282:-59 5409:-999
134680 0:-999 1047:-68 1174:-49 1189:-45 1755:-51 1861:-63 1877:-66 3878:-62 4029:-60 5068:-68 5297:-62 5409:-999
134777 0:-77 1034:-70 2152:-65 2976:-62 3131:-58 3533:-63 4235:-62 4419:-68 4889:-47 4916:-77 5409:-999
134941 0:-999 330:-78 711:-83 866:-57 1604:-59 2591:-73 3835:-72 3918:-71 4356:-61 4568:-74 4569:-75 5409:-999
134965 0:-999 623:-65 923:-65 1239:-56 1822:-62 2347:-65 3317:-60 3666:-72 4246:-77 4288:-70 5170:-32 5409:-999
134966 0:-999 133:-60 1058:-70 1095:-73 1134:-62 2527:-66 3173:-59 4874:-40 5010:-68 5338:-68 5409:-999
134967 0:-999 446:-75 490:-75 866:-70 1674:-79 2831:-76 3207:-75 3643:-78 3835:-69 4568:-68 5409:-999
135073 0:-999 128:-62 130:-56 483:-54 1013:-71 1285:-55 1505:-46 2187:-56 2837:-53 4468:-55 4674:-68 5409:-999
135166 0:-999 490:-53 847:-65 1118:-72 1429:-66 1696:-84 2319:-65 3453:-72 3821:-52 4830:-50 5151:-77 5409:-999
135295 0:-999 490:-44 1604:-59 1965:-65 2444:-56 2831:-64 3821:-47 3835:-62 4475:-58 4830:-47 4838:-64 5409:-999
135331 0:-999 446:-66 545:-64 711:-84 1429:-75 1604:-53 2182:-78 2370:-63 3835:-62 4356:-54 5409:-999
135332 0:-999 545:-81 1429:-86 2319:-76 2370:-69 3038:-78 3835:-74 3918:-77 4356:-73 5409:-999
135357 0:-999 244:-47 569:-67 1205:-78 1877:-82 3262:-79 4208:-69 4632:-47 4831:-73 5016:-43 5409:-999
135360 0:-999 340:-80 780:-72 1947:-85 2013:-77 2613:-81 3403:-90 3995:-65 4427:-89 4932:-84 5203:-79 5409:-999
135362 0:-999 6:-90 154:-85 206:-70 980:-85 1161:-56 2454:-55 2778:-80 3517:-56 3950:-56 5079:-70 5409:-999
135656 0:-999 9:-56 1338:-54 1905:-55 2066:-47 2185:-73 2289:-59 2501:-78 3288:-66 3895:-81 4794:-74 5409:-999
135658 0:-999 9:-50 1320:-70 1338:-48 1905:-46 2289:-53 2501:-64 2623:-82 3288:-49 4427:-58 5073:-74 5409:-999
135860 0:-999 743:-59 840:-55 1967:-61 2402:-64 2784:-62 3108:-60 4246:-61 4835:-50 5061:-49 5223:-46 5409:-999
135861 0:-999 570:-89 1290:-85 1947:-78 2286:-73 2878:-78 3403:-75 3569:-73 4932:-71 5203:-82 5376:-82 5409:-999
135862 0:-999 134:-85 570:-88 699:-90 1290:-78 1480:-82 1712:-86 2286:-62 3403:-80 3569:-64 4932:-71 5409:-999
135929 0:-999 446:-67 711:-77 847:-82 1429:-76 1604:-57 1680:-82 2319:-71 3453:-80 4723:-78 5409:-999
135930 0:-999 446:-67 866:-56 1429:-68 1604:-60 1966:-82 2319:-65 3453:-73 3835:-70 4723:-80 5409:-999
135987 0:-999 228:-77 789:-83 980:-82 1018:-85 2306:-83 2731:-88 2829:-86 4158:-89 4941:-91 5230:-82 5409:-999
135995 0:-999 83:-73 446:-81 490:-78 711:-82 2319:-75 3038:-79 3207:-75 3821:-73 4356:-59 4830:-67 5409:-999
136005 0:-999 847:-85 866:-61 1254:-85 1429:-80 1478:-84 2319:-62 2370:-74 3835:-74 4356:-65 5151:-85 5409:-999
136006 0:-999 847:-75 866:-57 1429:-66 1478:-74 2319:-59 2370:-69 3053:-79 4356:-75 5409:-999
136018 0:-78 295:-74 340:-70 780:-66 1160:-69 1947:-82 2314:-75 3193:-62 4427:-81 4829:-75 5409:-999
136019 0:-82 295:-72 340:-74 780:-68 1160:-76 1947:-84 2314:-69 3193:-62 4427:-80 4829:-69 5409:-999
136060 0:-999 1087:-79 1965:-77 2591:-66 3835:-67 4089:-65 4464:-64 4568:-81 5193:-65 5215:-66 5409:-999
136064 0:-999 1898:-83 1970:-53 2013:-91 2425:-90 2878:-87 3403:-84 3569:-83 3576:-76 4006:-55 4932:-64 5409:-999
54066 0:-999 760:-69 1004:-69 1239:-79 1646:-82 2590:-77 2784:-60 3666:-54 4246:-77 4835:-63 5409:-999
54069 0:-999 53:-72 711:-83 1429:-71 2319:-67 2370:-69 3835:-65 3940:-67 4356:-60 4518:-76 5409:-999
219629 0:-999 112:-58 591:-73 992:-71 2239:-72 2496:-64 2565:-61 3876:-45 4207:-70 4837:-61 5041:-60 5409:-999
219630 0:-999 591:-61 992:-55 2186:-77 2239:-52 2496:-58 2565:-49 3876:-49 4207:-49 4837:-82 5041:-48 5409:-999
118798 0:-999 451:-46 458:-65 2013:-61 2613:-72 2886:-84 3084:-67 4296:-60 4325:-79 4880:-55 5112:-47 5409:-999
219642 0:-999 711:-86 1254:-82 1680:-81 2182:-70 2319:-71 2370:-72 3053:-71 3453:-82 4356:-67 4723:-82 5409:-999
219643 0:-999 83:-76 711:-85 2319:-69 2370:-71 2831:-65 3053:-77 3207:-71 3835:-70 4356:-67 5409:-999
219644 0:-999 847:-81 1429:-80 2182:-72 2319:-67 2370:-62 2829:-85 3821:-68 4356:-64 4723:-88 4830:-68 5409:-999
219645 0:-999 847:-83 1478:-87 1680:-88 2182:-72 2319:-71 2370:-63 2829:-84 3053:-84 4356:-64 4723:-86 5409:-999
219646 0:-999 112:-80 900:-40 992:-67 2186:-25 2723:-73 3536:-84 3590:-62 4236:-47 4837:-78 5041:-67 5409:-999
54105 0:-999 206:-63 1161:-68 1981:-61 2454:-59 2778:-83 3055:-76 3517:-69 3950:-74 4871:-79 5079:-63 5409:-999
118823 0:-999 96:-83 107:-79 1461:-63 2002:-81 2909:-72 4065:-77 4183:-82 4361:-66 4629:-79 5252:-81 5409:-999
219690 0:-999 67:-64 206:-68 1161:-68 1617:-64 3055:-67 3517:-69 3631:-67 3950:-66 4335:-67 5079:-68 5409:-999
54156 0:-999 438:-31 1255:-39 1428:-70 3016:-71 3675:-69 4122:-46 4641:-63 4739:-37 4928:-56 5020:-39 5409:-999
54157 0:-999 438:-43 646:-64 1255:-44 2416:-66 4122:-51 4641:-58 4739:-43 4837:-67 4928:-48 5020:-42 5409:-999
54162 0:-999 760:-80 1004:-79 2402:-76 2750:-74 2784:-72 4143:-84 4605:-86 4767:-78 4935:-82 5001:-72 5409:-999
33741 0:-999 183:-84 760:-76 1004:-79 1039:-79 1822:-63 2784:-73 3666:-65 4288:-69 4554:-75 5001:-69 5409:-999
118928 0:-999 340:-77 780:-80 1947:-83 3193:-78 3576:-79 3995:-81 4157:-80 4427:-83 4980:-86 5073:-80 5409:-999
118929 0:-999 360:-71 369:-80 934:-63 1044:-76 1448:-68 1848:-69 3070:-48 3515:-80 3776:-58 4560:-74 5409:-999
33802 0:-999 295:-67 693:-80 1500:-71 2180:-87 3015:-78 3645:-67 3726:-72 3995:-68 4081:-71 4829:-67 5409:-999
33803 0:-999 693:-83 1075:-65 1152:-76 1332:-64 1500:-64 2104:-73 2563:-68 2830:-70 3645:-64 5069:-63 5409:-999
54255 0:-999 760:-74 1004:-73 1822:-67 4288:-61 4531:-81 4760:-82 5170:-53 5409:-999
54256 0:-999 1604:-64 5409:-999
54257 0:-999 866:-71 1604:-72 3038:-78 5409:-999
54258 0:-999 446:-79 866:-63 1604:-59 2514:-67 2831:-57 3207:-69 3835:-68 5409:-999
54259 0:-999 490:-57 569:-68 866:-62 1118:-72 2444:-54 2831:-61 3182:-77 3821:-60 3835:-67 4830:-61 5409:-999
219801 0:-999 1429:-73 1478:-77 1680:-78 2319:-66 2591:-74 3974:-71 4356:-56 4723:-76 4732:-69 5409:-999
219802 0:-999 134:-76 485:-45 570:-62 1013:-85 1325:-73 1712:-69 2971:-32 4534:-65 4723:-64 5282:-58 5409:-999
54274 0:-999 228:-69 1300:-76 1696:-51 2182:-63 2306:-61 2829:-53 3973:-76 5079:-77 5104:-60 5230:-75 5409:-999
54276 0:-999 112:-77 231:-83 260:-66 2002:-79 3220:-74 3451:-86 3536:-73 3590:-69 4739:-83 4986:-75 5409:-999
119009 0:-999 20:-66 1374:-60 1375:-77 2464:-64 2845:-49 2887:-86 4065:-54 4701:-54 5146:-58 5366:-51 5409:-999
54323 0:-999 295:-72 1028:-69 1058:-68 1095:-76 2066:-72 2779:-70 4124:-54 4874:-55 5010:-65 5409:-999
33908 0:-999 340:-73 647:-91 1075:-86 2563:-80 3193:-75 3576:-69 3816:-68 3995:-77 5069:-70 5203:-70 5409:-999
33917 0:-999 53:-78 221:-91 446:-74 515:-91 1118:-87 1881:-83 1965:-85 3038:-78 3207:-77 3835:-70 5409:-999
33918 0:-999 182:-72 446:-69 1881:-81 2139:-73 3038:-73 3821:-69 3835:-69 3940:-73 4797:-72 4830:-69 5409:-999
33919 0:-999 53:-62 446:-66 711:-87 1254:-82 1429:-67 2370:-79 2600:-85 3053:-80 3453:-70 4356:-76 5409:-999
33920 0:-999 53:-64 446:-65 490:-78 1254:-79 1429:-66 2370:-77 2600:-85 3053:-78 3453:-75 4356:-76 5409:-999
33987 0:-999 6:-34 154:-30 230:-60 1539:-60 2192:-65 2447:-72 2507:-63 2963:-32 3133:-57 3817:-63 5409:-999
219999 0:-999 2623:-80 2785:-86 3757:-94 3769:-73 4157:-76 4242:-84 4566:-81 4660:-72 4980:-75 5152:-92 5409:-999
34039 0:-999 1018:-87 1300:-79 1453:-84 1696:-88 1877:-79 2306:-94 2829:-91 3308:-94 5104:-92 5230:-91 5409:-999
34040 0:-999 228:-97 1018:-84 1453:-81 1696:-83 1877:-71 2829:-85 3308:-92 5104:-91 5125:-65 5230:-94 5409:-999
220050 0:-999 240:-47 647:-85 1493:-86 1848:-70 1914:-84 3424:-53 3656:-46 3776:-71 4811:-58 5288:-50 5409:-999
34085 0:-999 569:-70 1040:-68 2021:-39 2961:-41 3211:-41 3262:-72 3501:-41 4029:-60 4475:-75 4831:-82 5409:-999
34086 0:-999 393:-50 840:-67 1692:-82 2354:-69 2912:-47 3532:-47 3763:-63 4246:-62 4722:-72 4835:-54 5409:-999
34089 0:-999 949:-81 1255:-77 2416:-74 3220:-71 4122:-61 4739:-73 4837:-69 4928:-84 4986:-70 5020:-74 5409:-999
34090 0:-999 112:-68 591:-64 992:-45 2186:-65 2239:-46 2496:-59 3876:-48 4207:-45 5041:-38 5186:-64 5409:-999
119275 0:-999 490:-78 1696:-84 2182:-78 2600:-87 2778:-76 3053:-82 3835:-77 4215:-83 4830:-80 4838:-73 5409:-999
34166 0:-999 623:-66 923:-67 1239:-69 1822:-64 2347:-66 3317:-61 4531:-68 5170:-35 5409:-999
34167 0:-999 623:-70 785:-56 923:-71 1822:-65 2347:-71 2784:-76 3666:-78 4531:-56 5170:-34 5409:-999
34204 0:-999 2152:-71 2964:-67 2976:-74 3533:-66 3591:-74 3776:-69 4235:-74 4458:-83 4889:-49 5033:-69 5409:-999
34205 0:-999 360:-65 748:-67 934:-60 1044:-74 1848:-69 3070:-44 3265:-83 4560:-70 4746:-70 5288:-77 5409:-999
54644 0:-999 130:-65 631:-74 1074:-53 1505:-55 2062:-54 2730:-76 3182:-65 4674:-81 5239:-68 5409:-999
119346 0:-999 840:-74 1564:-81 1967:-48 3108:-37 3632:-44 4301:-43 4760:-84 4835:-31 5223:-77 5409:-999
220221 0:-999 458:-78 697:-93 1947:-84 2013:-84 2613:-78 3403:-81 3850:-93 4932:-77 5203:-72 5376:-81 5409:-999
34266 0:-999 479:-40 780:-77 816:-77 834:-52 1947:-53 2833:-49 3576:-63 3687:-65 5073:-76 5203:-68 5409:-999
119402 0:-999 9:-52 1338:-61 1905:-59 2044:-83 2066:-53 2185:-73 3081:-75 3288:-65 4145:-81 4794:-75 5409:-999
220251 0:-999 134:-69 535:-69 1319:-53 2425:-72 2721:-70 2859:-56 3014:-68 4048:-62 5336:-88 5389:-81 5409:-999
220265 0:-999 140:-67 380:-64 613:-47 1728:-60 1742:-65 2278:-46 2413:-72 4010:-65 4040:-67 4908:-60 5409:-999
34292 0:-999 447:-83 570:-83 1254:-87 1478:-85 2319:-73 2370:-72 3053:-87 4356:-66 4890:-90 5151:-83 5409:-999
54751 0:-999 552:-64 1160:-76 1448:-82 1670:-64 3070:-76 3591:-77 4235:-77 4458:-79 4889:-20 5033:-64 5409:-999
34390 0:-999 570:-79 847:-76 1254:-80 1310:-89 1429:-70 1680:-83 2370:-63 4366:-87 4723:-78 5151:-86 5409:-999
34410 0:-999 1429:-75 1680:-83 2182:-78 2370:-56 3053:-77 3835:-67 4356:-53 4568:-81 4723:-83 5165:-89 5409:-999
34411 0:-999 761:-64 1071:-64 1448:-74 2484:-75 3070:-43 3214:-76 3355:-66 3533:-77 4481:-68 4978:-64 5409:-999
220400 0:-999 221:-76 446:-72 1519:-82 3038:-68 3835:-65 3918:-70 4293:-78 4723:-82 5193:-78 5409:-999
220401 0:-999 53:-71 545:-73 3038:-76 3821:-82 3835:-70 3918:-72 4293:-75 4464:-76 4830:-80 4838:-80 5409:-999
54873 0:-999 890:-81 999:-79 1807:-74 2021:-54 2785:-83 3973:-76 4242:-80 4566:-78 5152:-61 5279:-75 5409:-999
220426 0:-999 153:-71 1374:-64 1933:-83 2724:-68 3458:-49 4131:-58 4300:-67 4677:-34 4707:-62 5025:-72 5409:-999
54886 0:-999 53:-69 182:-82 446:-41 545:-66 1881:-71 2849:-64 3835:-73 3918:-75 3940:-62 4797:-71 5409:-999
54891 0:-999 890:-69 1040:-75 1174:-40 1189:-44 1755:-55 2809:-40 3643:-73 3719:-61 3720:-62 4186:-62 5409:-999
220443 0:-999 552:-80 1670:-81 3131:-80 3533:-78 3591:-77 3701:-83 4235:-78 4853:-86 4889:-62 5033:-82 5409:-999
54910 0:-999 1338:-54 1905:-52 2066:-57 2289:-64 2501:-75 3081:-72 3288:-66 3895:-73 4427:-56 5073:-71 5409:-999
54914 0:-999 446:-53 545:-73 1429:-73 2849:-60 3918:-29 3940:-56 3974:-51 4194:-83 4723:-84 4732:-51 5409:-999
54917 0:-999 847:-77 1254:-75 1478:-79 1989:-78 2370:-64 2374:-81 2486:-79 3453:-72 4723:-77 5151:-77 5409:-999
220468 0:-999 490:-71 711:-87 1604:-56 3207:-77 3835:-76 4356:-57 5409:-999
34497 0:-999 1940:-61 2623:-65 3066:-78 3081:-78 3120:-45 3262:-36 4029:-68 4124:-83 5125:-63 5306:-81 5409:-999
54944 0:-999 294:-57 1461:-78 1585:-79 2464:-58 3359:-67 4065:-57 4564:-60 4629:-75 5146:-64 5366:-73 5409:-999
34519 0:-999 24:-83 32:-67 1967:-52 3108:-43 3457:-60 3632:-54 4289:-69 4301:-51 4597:-73 4835:-35 5409:-999
220525 0:-999 711:-85 847:-85 1254:-84 1429:-80 1680:-86 2182:-84 2319:-69 2370:-66 3053:-82 4723:-83 5409:-999
220526 0:-999 711:-81 847:-83 1429:-81 1478:-86 2182:-72 2319:-65 2370:-68 3053:-71 3453:-82 4356:-63 5409:-999
220527 0:-999 221:-82 711:-87 847:-83 1429:-84 1478:-84 2319:-72 2370:-74 3053:-77 4293:-77 4356:-71 5409:-999
220528 0:-999 711:-84 847:-81 1429:-72 1478:-78 2182:-79 2319:-65 2370:-63 3053:-76 3453:-78 4356:-60 5409:-999
220529 0:-999 53:-45 515:-84 866:-50 1254:-73 1429:-68 1680:-77 2319:-66 2370:-75 3918:-47 4723:-75 5409:-999
119685 0:-999 260:-62 438:-86 1255:-78 1428:-70 3220:-75 3590:-64 4122:-68 4928:-84 5020:-74 5409:-999
55011 0:-999 816:-92 1028:-65 1196:-69 1873:-60 2779:-62 4124:-55 4314:-68 4510:-66 4874:-63 5010:-64 5409:-999
55055 0:-999 760:-65 1004:-64 2711:-85 2759:-73 2784:-60 2807:-88 4288:-55 4554:-59 4597:-78 4935:-83 5409:-999
55075 0:-999 458:-70 780:-65 1873:-58 1898:-61 2013:-70 2613:-78 4157:-74 4427:-63 4932:-62 5376:-73 5409:-999
55098 0:-999 431:-70 485:-79 570:-80 2079:-71 2370:-81 2541:-59 3604:-65 4642:-31 5151:-80 5282:-81 5409:-999
55105 0:-999 545:-70 1087:-82 1881:-74 3207:-72 3821:-71 3835:-57 3918:-69 4409:-74 4838:-76 5193:-78 5409:-999
55106 0:-999 53:-66 446:-81 515:-86 1881:-70 3038:-64 3821:-73 3835:-63 3918:-72 4409:-74 4518:-79 5409:-999
34679 0:-999 330:-72 569:-79 1272:-79 2182:-80 2370:-67 3053:-75 3643:-78 3835:-66 4568:-72 4838:-71 5409:-999
34725 0:-999 112:-69 231:-59 438:-77 646:-69 1255:-65 2416:-76 2496:-65 4739:-74 4837:-76 5020:-73 5409:-999
55169 0:-999 760:-67 1004:-67 1646:-69 1944:-62 2784:-57 2912:-47 4246:-68 4885:-66 5409:-999
119867 0:-999 130:-68 485:-43 2147:-57 2541:-69 2680:-44 3675:-70 3918:-77 4534:-83 4642:-73 4674:-66 5409:-999
220720 0:-999 321:-91 447:-72 485:-79 570:-72 699:-70 769:-88 1013:-90 1325:-75 2882:-87 5151:-78 5409:-999
220745 0:-999 446:-75 545:-80 1604:-64 1680:-87 2319:-71 2370:-72 2600:-85 3835:-71 3918:-76 4356:-68 5409:-999
220746 0:-999 182:-75 334:-73 515:-87 545:-68 711:-84 1604:-55 2319:-62 2370:-61 4356:-60 4723:-78 5409:-999
220747 0:-999 1108:-90 1205:-92 1539:-85 1981:-60 2447:-89 2454:-61 4208:-91 4645:-90 4831:-92 5409:-999
220772 0:-999 852:-70 1196:-74 1873:-84 1898:-73 1970:-57 3193:-75 3576:-74 3836:-69 4510:-73 4932:-48 5409:-999
34823 0:-999 552:-68 1670:-68 2015:-75 3070:-74 3131:-67 3365:-65 3533:-66 4458:-76 4889:-49 5033:-67 5409:-999
